Dim,density,energy_total,energy_per_site,mu_max,mu_min,mz_max,T,U,iter,up,down,m,p
4,1.00064,-2.83199,-0.176999,3.56243e-11,3.03555e-11,2.68638e-06,0.831832,3,100,9.27862e-07,9.27231e-07,1.82731e-06,1.82731e-06
4,1.00064,-2.80868,-0.175543,3.52279e-10,3.0697e-10,2.28416e-06,0.832833,3,92,9.07895e-07,9.08606e-07,6.33503e-06,6.33503e-06
4,1.00064,-2.78538,-0.174086,3.40743e-10,2.96569e-10,2.25195e-06,0.833834,3,92,8.97758e-07,8.97642e-07,6.2438e-06,6.2438e-06
4,1.00064,-2.76206,-0.172629,4.00719e-10,3.46209e-10,2.47493e-06,0.834835,3,91,9.94011e-07,9.94215e-07,6.78965e-06,6.78965e-06
4,1.00064,-2.73874,-0.171171,3.83988e-11,1.16786e-11,2.07533e-06,0.835836,3,89,9.36663e-07,9.36773e-07,2.31105e-06,2.31105e-06
4,1.00064,-2.7154,-0.169713,3.73415e-11,1.12571e-11,2.04702e-06,0.836837,3,89,9.26379e-07,9.26152e-07,2.28435e-06,2.28435e-06
4,1.00064,-2.69207,-0.168254,3.63116e-11,1.08505e-11,2.01898e-06,0.837838,3,89,9.15851e-07,9.15951e-07,2.25813e-06,2.25813e-06
4,1.00064,-2.66872,-0.166795,3.53125e-11,1.04592e-11,1.99151e-06,0.838839,3,89,9.05725e-07,9.05681e-07,2.23231e-06,2.23231e-06
4,1.00064,-2.64537,-0.165336,5.0693e-11,4.21616e-11,2.72558e-06,0.83984,3,99,9.65978e-07,9.65584e-07,2.29926e-06,2.29926e-06
4,1.00064,-2.62201,-0.163876,4.89736e-11,4.06699e-11,2.67872e-06,0.840841,3,99,9.51601e-07,9.51098e-07,2.26602e-06,2.26602e-06
4,1.00064,-2.59865,-0.162415,4.73234e-11,3.92404e-11,2.63239e-06,0.841842,3,99,9.36966e-07,9.36938e-07,2.23165e-06,2.23165e-06
4,1.00064,-2.57527,-0.160955,4.57272e-11,3.78593e-11,2.58712e-06,0.842843,3,99,9.2281e-07,9.22401e-07,2.19848e-06,2.19848e-06
4,1.00063,-2.5519,-0.159494,2.95354e-11,1.68868e-11,2.5257e-06,0.843844,3,95,9.57147e-07,9.57145e-07,1.73183e-06,1.73183e-06
4,1.00063,-2.52851,-0.158032,2.85772e-11,1.62588e-11,2.48698e-06,0.844845,3,95,9.44357e-07,9.44772e-07,1.70664e-06,1.70664e-06
4,1.00063,-2.50512,-0.15657,2.76549e-11,1.56552e-11,2.44916e-06,0.845846,3,95,9.32412e-07,9.32313e-07,1.68242e-06,1.68242e-06
4,1.00063,-2.48172,-0.155108,5.09259e-11,3.0842e-11,2.28852e-06,0.846847,3,91,9.40524e-07,9.40463e-07,2.5266e-06,2.5266e-06
4,1.00063,-2.45832,-0.153645,4.9396e-11,2.98095e-11,2.2542e-06,0.847848,3,91,9.29151e-07,9.29318e-07,2.49415e-06,2.49415e-06
4,1.00063,-2.43491,-0.152182,4.79147e-11,2.88123e-11,2.22052e-06,0.848849,3,91,9.17624e-07,9.17759e-07,2.46209e-06,2.46209e-06
4,1.00063,-2.41149,-0.150718,4.64809e-11,2.78503e-11,2.18743e-06,0.84985,3,91,9.06565e-07,9.06674e-07,2.43045e-06,2.43045e-06
4,1.00063,-2.38807,-0.149254,4.5093e-11,2.69203e-11,2.1548e-06,0.850851,3,91,8.95751e-07,8.9526e-07,2.39933e-06,2.39933e-06
4,1.00063,-2.36464,-0.14779,1.05739e-10,2.77259e-11,1.37558e-06,0.851852,3,84,8.96392e-07,8.96647e-07,3.97388e-06,3.97388e-06
4,1.00063,-2.34121,-0.146325,1.03026e-10,2.67434e-11,1.36649e-06,0.852853,3,84,8.89473e-07,8.89646e-07,3.93094e-06,3.93094e-06
4,1.00063,-2.31777,-0.14486,1.00389e-10,2.57957e-11,1.35743e-06,0.853854,3,84,8.82573e-07,8.82802e-07,3.88865e-06,3.88865e-06
4,1.00063,-2.29432,-0.143395,9.78246e-11,2.4882e-11,1.34834e-06,0.854855,3,84,8.75812e-07,8.75967e-07,3.84683e-06,3.84683e-06
4,1.00063,-2.27087,-0.141929,2.94923e-11,2.39868e-11,2.51447e-06,0.855856,3,98,9.1207e-07,9.11807e-07,1.74769e-06,1.74769e-06
4,1.00063,-2.24742,-0.140463,3.49559e-11,2.81447e-11,2.74205e-06,0.856857,3,97,9.98254e-07,9.98312e-07,1.90893e-06,1.90893e-06
4,1.00063,-2.22395,-0.138997,3.38091e-11,2.71763e-11,2.69696e-06,0.857858,3,97,9.83526e-07,9.8421e-07,1.88114e-06,1.88114e-06
4,1.00063,-2.20049,-0.13753,3.27052e-11,2.6241e-11,2.65267e-06,0.858859,3,97,9.69247e-07,9.69442e-07,1.85385e-06,1.85385e-06
4,1.00063,-2.17701,-0.136063,3.16337e-11,2.53401e-11,2.60909e-06,0.85986,3,97,9.55604e-07,9.56058e-07,1.82732e-06,1.82732e-06
4,1.00063,-2.15354,-0.134596,2.93368e-11,2.38053e-11,2.6094e-06,0.860861,3,95,9.947e-07,9.95246e-07,1.81855e-06,1.81855e-06
4,1.00063,-2.13005,-0.133128,2.84157e-11,2.30237e-11,2.56845e-06,0.861862,3,95,9.81496e-07,9.8141e-07,1.79382e-06,1.79382e-06
4,1.00063,-2.10657,-0.13166,2.75252e-11,2.22644e-11,2.52815e-06,0.862863,3,95,9.67761e-07,9.68227e-07,1.76995e-06,1.76995e-06
4,1.00063,-2.08307,-0.130192,2.6662e-11,2.15318e-11,2.48851e-06,0.863864,3,95,9.55725e-07,9.55166e-07,1.74637e-06,1.74637e-06
4,1.00063,-2.05958,-0.128724,2.58299e-11,2.08311e-11,2.44965e-06,0.864865,3,95,9.4262e-07,9.42136e-07,1.72263e-06,1.72263e-06
4,1.00063,-2.03607,-0.127255,8.08712e-11,4.68995e-11,2.37611e-06,0.865866,3,91,9.25552e-07,9.25223e-07,3.23545e-06,3.23545e-06
4,1.00063,-2.01257,-0.125786,7.84399e-11,4.53013e-11,2.34107e-06,0.866867,3,91,9.13677e-07,9.13596e-07,3.19313e-06,3.19313e-06
4,1.00063,-1.98906,-0.124316,7.6088e-11,4.37583e-11,2.30669e-06,0.867868,3,91,9.02222e-07,9.02083e-07,3.15099e-06,3.15099e-06
4,1.00063,-1.96554,-0.122846,9.12224e-11,5.1119e-11,2.54006e-06,0.868869,3,90,9.98918e-07,9.98596e-07,3.46225e-06,3.46225e-06
4,1.00063,-1.94202,-0.121376,3.43283e-11,2.5619e-11,2.58688e-06,0.86987,3,94,9.81413e-07,9.81747e-07,1.97141e-06,1.97141e-06
4,1.00078,-1.89966,-0.118729,3.32574e-11,2.47695e-11,2.54663e-06,0.870871,3,94,9.68096e-07,9.68197e-07,1.94439e-06,1.94439e-06
4,1.00078,-1.87614,-0.117259,3.22204e-11,2.39497e-11,2.50727e-06,0.871872,3,94,9.54756e-07,9.54946e-07,1.9177e-06,1.9177e-06
4,1.00078,-1.85262,-0.115788,3.1218e-11,2.31583e-11,2.46838e-06,0.872873,3,94,9.42295e-07,9.4176e-07,1.8913e-06,1.8913e-06
4,1.00078,-1.82909,-0.114318,2.22213e-11,6.896e-12,2.19151e-06,0.873874,3,89,9.91103e-07,9.91013e-07,1.76087e-06,1.76087e-06
4,1.00078,-1.80555,-0.112847,2.16344e-11,6.65808e-12,2.16204e-06,0.874875,3,89,9.80056e-07,9.80209e-07,1.74113e-06,1.74113e-06
4,1.00078,-1.78202,-0.111376,2.10638e-11,6.42871e-12,2.13304e-06,0.875876,3,89,9.69247e-07,9.69543e-07,1.7216e-06,1.7216e-06
4,1.00078,-1.75848,-0.109905,2.05097e-11,6.2073e-12,2.10443e-06,0.876877,3,89,9.58737e-07,9.58824e-07,1.70226e-06,1.70226e-06
4,1.00078,-1.73493,-0.108433,1.99706e-11,5.99353e-12,2.07632e-06,0.877878,3,89,9.48517e-07,9.48152e-07,1.68321e-06,1.68321e-06
4,1.00078,-1.71138,-0.106961,1.36524e-10,9.29513e-11,2.11462e-06,0.878879,3,87,9.0606e-07,9.06125e-07,4.39498e-06,4.39498e-06
4,1.00078,-1.68783,-0.105489,1.32709e-10,9.01235e-11,2.09028e-06,0.87988,3,87,8.97444e-07,8.97434e-07,4.34127e-06,4.34127e-06
4,1.00078,-1.66427,-0.104017,1.29007e-10,8.7385e-11,2.06624e-06,0.880881,3,87,8.88604e-07,8.88593e-07,4.28822e-06,4.28822e-06
4,1.00078,-1.64071,-0.102545,1.55468e-10,1.03389e-10,2.30648e-06,0.881882,3,86,9.98159e-07,9.97971e-07,4.72094e-06,4.72094e-06
4,1.00078,-1.61715,-0.101072,1.51201e-10,1.00285e-10,2.2806e-06,0.882883,3,86,9.88489e-07,9.88472e-07,4.66433e-06,4.66433e-06
4,1.00078,-1.59358,-0.099599,4.2057e-11,2.54625e-11,2.1675e-06,0.883884,3,92,9.11835e-07,9.11517e-07,2.4152e-06,2.4152e-06
4,1.00078,-1.57001,-0.0981259,4.08345e-11,2.46357e-11,2.13602e-06,0.884885,3,92,9.00477e-07,9.00984e-07,2.38446e-06,2.38446e-06
4,1.00078,-1.54644,-0.0966526,4.93865e-11,2.91881e-11,2.35179e-06,0.885886,3,91,9.98037e-07,9.98101e-07,2.63314e-06,2.63314e-06
4,1.00078,-1.52286,-0.0951791,4.79726e-11,2.82501e-11,2.31805e-06,0.886887,3,91,9.85643e-07,9.85686e-07,2.60036e-06,2.60036e-06
4,1.00078,-1.49929,-0.0937054,4.6602e-11,2.73436e-11,2.28488e-06,0.887888,3,91,9.73938e-07,9.73797e-07,2.56796e-06,2.56796e-06
4,1.00078,-1.4757,-0.0922314,3.66148e-11,8.51369e-12,1.97282e-06,0.888889,3,87,9.24337e-07,9.24483e-07,2.48244e-06,2.48244e-06
4,1.00078,-1.45212,-0.0907574,3.571e-11,8.22751e-12,1.94984e-06,0.88989,3,87,9.15342e-07,9.15557e-07,2.45625e-06,2.45625e-06
4,1.00078,-1.42853,-0.0892831,3.48299e-11,7.95162e-12,1.92723e-06,0.890891,3,87,9.06757e-07,9.06675e-07,2.43018e-06,2.43018e-06
4,1.00078,-1.40494,-0.0878086,3.39725e-11,7.68514e-12,1.90492e-06,0.891892,3,87,8.98058e-07,8.97985e-07,2.40465e-06,2.40465e-06
4,1.00078,-1.38134,-0.086334,3.31367e-11,7.42744e-12,1.88295e-06,0.892893,3,87,8.89336e-07,8.89536e-07,2.37933e-06,2.37933e-06
4,1.00078,-1.35775,-0.0848592,3.2324e-11,7.17863e-12,1.86117e-06,0.893894,3,87,8.80769e-07,8.80923e-07,2.35435e-06,2.35435e-06
4,1.00078,-1.33415,-0.0833843,2.36528e-11,5.80977e-12,1.99071e-06,0.894895,3,88,9.35559e-07,9.35686e-07,1.99648e-06,1.99648e-06
4,1.00078,-1.31055,-0.0819092,2.30439e-11,5.61387e-12,1.96671e-06,0.895896,3,88,9.26071e-07,9.25998e-07,1.97434e-06,1.97434e-06
4,1.00077,-1.28694,-0.0804339,2.24525e-11,5.42515e-12,1.94299e-06,0.896897,3,88,9.16676e-07,9.16807e-07,1.95244e-06,1.95244e-06
4,1.00077,-1.26334,-0.0789585,2.18767e-11,5.2428e-12,1.91967e-06,0.897898,3,88,9.07374e-07,9.07663e-07,1.93082e-06,1.93082e-06
4,1.00077,-1.23973,-0.0774829,2.13166e-11,5.06694e-12,1.8967e-06,0.898899,3,88,8.98232e-07,8.98333e-07,1.90953e-06,1.90953e-06
4,1.00077,-1.21612,-0.0760072,1.91432e-11,1.54289e-11,2.43392e-06,0.8999,3,95,9.80659e-07,9.81651e-07,1.43055e-06,1.43055e-06
4,1.00077,-1.1925,-0.0745314,1.85568e-11,1.49336e-11,2.39676e-06,0.900901,3,95,9.68528e-07,9.68624e-07,1.41184e-06,1.41184e-06
4,1.00077,-1.16889,-0.0730554,1.79929e-11,1.44546e-11,2.35979e-06,0.901902,3,95,9.55196e-07,9.55862e-07,1.39261e-06,1.39261e-06
4,1.00077,-1.14527,-0.0715793,1.7445e-11,1.39896e-11,2.32341e-06,0.902903,3,95,9.43158e-07,9.41693e-07,1.37396e-06,1.37396e-06
4,1.00077,-1.12165,-0.0701031,1.69157e-11,1.35418e-11,2.28765e-06,0.903904,3,95,9.30463e-07,9.28779e-07,1.35515e-06,1.35515e-06
4,1.00077,-1.09803,-0.0686267,1.64013e-11,1.31093e-11,2.25259e-06,0.904905,3,95,9.18087e-07,9.17315e-07,1.33741e-06,1.33741e-06
4,1.00077,-1.0744,-0.0671503,7.54329e-12,1.97664e-12,1.79097e-06,0.905906,3,88,9.20899e-07,9.21091e-07,1.04653e-06,1.04653e-06
4,1.00077,-1.05078,-0.0656737,7.34725e-12,1.91094e-12,1.76796e-06,0.906907,3,88,9.11256e-07,9.11536e-07,1.03528e-06,1.03528e-06
4,1.00077,-1.02715,-0.064197,7.15594e-12,1.84717e-12,1.74544e-06,0.907908,3,88,9.019e-07,9.02004e-07,1.02404e-06,1.02404e-06
4,1.00077,-1.00352,-0.0627202,6.97082e-12,1.78585e-12,1.72311e-06,0.908909,3,88,8.92716e-07,8.92702e-07,1.01293e-06,1.01293e-06
4,1.00077,-0.979893,-0.0612433,6.79029e-12,1.72657e-12,1.70123e-06,0.90991,3,88,8.83227e-07,8.83781e-07,1.00211e-06,1.00211e-06
4,1.00077,-0.956261,-0.0597663,8.38224e-12,2.0212e-12,1.89321e-06,0.910911,3,87,9.92459e-07,9.92792e-07,1.12388e-06,1.12388e-06
4,1.00092,-0.914122,-0.0571326,7.76642e-11,4.34269e-11,2.1964e-06,0.911912,3,86,9.99131e-07,9.9854e-07,3.56899e-06,3.56899e-06
4,1.00092,-0.890495,-0.055656,7.5629e-11,4.21167e-11,2.17158e-06,0.912913,3,86,9.87245e-07,9.90227e-07,3.52798e-06,3.52798e-06
4,1.00092,-0.866867,-0.0541792,7.36501e-11,4.08669e-11,2.14691e-06,0.913914,3,86,9.79361e-07,9.79226e-07,3.48773e-06,3.48773e-06
4,1.00092,-0.843238,-0.0527024,7.17251e-11,3.96607e-11,2.12261e-06,0.914915,3,86,9.69863e-07,9.69965e-07,3.44813e-06,3.44813e-06
4,1.00092,-0.819607,-0.0512254,6.98543e-11,3.84663e-11,2.09863e-06,0.915916,3,86,9.60436e-07,9.60505e-07,3.40896e-06,3.40896e-06
4,1.00092,-0.795975,-0.0497485,6.80335e-11,3.73243e-11,2.07498e-06,0.916917,3,86,9.51313e-07,9.51127e-07,3.37023e-06,3.37023e-06
4,1.00092,-0.772342,-0.0482714,1.7683e-11,3.75352e-12,2.01606e-06,0.917918,3,83,9.65506e-07,9.65363e-07,1.89027e-06,1.89027e-06
4,1.00092,-0.748708,-0.0467943,1.73061e-11,3.63497e-12,1.99496e-06,0.918919,3,83,9.57064e-07,9.56705e-07,1.87372e-06,1.87372e-06
4,1.00092,-0.725073,-0.0453171,1.69385e-11,3.52043e-12,1.97409e-06,0.91992,3,83,9.48534e-07,9.48218e-07,1.85723e-06,1.85723e-06
4,1.00092,-0.701437,-0.0438398,1.65798e-11,3.4097e-12,1.9535e-06,0.920921,3,83,9.40009e-07,9.39837e-07,1.84088e-06,1.84088e-06
4,1.00092,-0.677801,-0.0423625,1.62293e-11,3.30249e-12,1.93315e-06,0.921922,3,83,9.31797e-07,9.31568e-07,1.82481e-06,1.82481e-06
4,1.00092,-0.654163,-0.0408852,1.5887e-11,3.19883e-12,1.91309e-06,0.922923,3,83,9.23573e-07,9.2326e-07,1.80887e-06,1.80887e-06
4,1.00092,-0.630525,-0.0394078,3.17282e-11,9.21423e-12,1.48501e-06,0.923924,3,86,8.955e-07,8.95754e-07,2.32792e-06,2.32792e-06
4,1.00092,-0.606886,-0.0379304,3.09618e-11,8.93733e-12,1.46672e-06,0.924925,3,86,8.86819e-07,8.8702e-07,2.30352e-06,2.30352e-06
4,1.00092,-0.583246,-0.0364529,3.02152e-11,8.66909e-12,1.4489e-06,0.925926,3,86,8.78384e-07,8.78615e-07,2.27936e-06,2.27936e-06
4,1.00092,-0.559606,-0.0349754,3.75958e-11,1.04068e-11,1.61798e-06,0.926927,3,85,9.92477e-07,9.92649e-07,2.55203e-06,2.55203e-06
4,1.00092,-0.535966,-0.0334979,3.67061e-11,1.01002e-11,1.59863e-06,0.927928,3,85,9.83107e-07,9.8332e-07,2.52587e-06,2.52587e-06
4,1.00092,-0.512325,-0.0320203,3.58402e-11,9.80304e-12,1.57951e-06,0.928929,3,85,9.73919e-07,9.74037e-07,2.49996e-06,2.49996e-06
4,1.00092,-0.488683,-0.0305427,3.51052e-11,1.07712e-11,1.95539e-06,0.92993,3,85,8.81234e-07,8.81086e-07,2.40793e-06,2.40793e-06
4,1.00092,-0.465042,-0.0290651,4.36448e-11,1.27231e-11,2.19586e-06,0.930931,3,84,9.94578e-07,9.94446e-07,2.69408e-06,2.69408e-06
4,1.00092,-0.4414,-0.0275875,4.26076e-11,1.23253e-11,2.17228e-06,0.931932,3,84,9.85579e-07,9.8535e-07,2.66603e-06,2.66603e-06
4,1.00092,-0.417758,-0.0261099,4.15967e-11,1.19399e-11,2.1489e-06,0.932933,3,84,9.76511e-07,9.7623e-07,2.63824e-06,2.63824e-06
4,1.00092,-0.394116,-0.0246322,4.06113e-11,1.15671e-11,2.12596e-06,0.933934,3,84,9.67653e-07,9.67511e-07,2.6109e-06,2.6109e-06
4,1.00091,-0.370473,-0.0231546,1.71726e-10,8.77649e-11,1.74492e-06,0.934935,3,81,8.88129e-07,8.87794e-07,5.47766e-06,5.47766e-06
4,1.00091,-0.346831,-0.0216769,1.67596e-10,8.53293e-11,1.72999e-06,0.935936,3,81,8.8158e-07,8.81315e-07,5.41981e-06,5.41981e-06
4,1.00091,-0.323189,-0.0201993,1.63568e-10,8.29623e-11,1.7152e-06,0.936937,3,81,8.75147e-07,8.74884e-07,5.36292e-06,5.36292e-06
4,1.00091,-0.299547,-0.0187217,1.59647e-10,8.06648e-11,1.70057e-06,0.937938,3,81,8.68694e-07,8.68472e-07,5.30656e-06,5.30656e-06
4,1.00091,-0.275905,-0.0172441,1.977e-10,9.71946e-11,1.94477e-06,0.938939,3,80,9.97767e-07,9.97315e-07,5.92221e-06,5.92221e-06
4,1.00091,-0.252263,-0.0157665,1.9304e-10,9.45316e-11,1.92854e-06,0.93994,3,80,9.90669e-07,9.90152e-07,5.86115e-06,5.86115e-06
4,1.00091,-0.228622,-0.0142889,3.33345e-11,6.79205e-12,1.6649e-06,0.940941,3,81,9.84758e-07,9.85061e-07,2.58407e-06,2.58407e-06
4,1.00091,-0.204981,-0.0128113,3.26457e-11,6.5978e-12,1.6503e-06,0.941942,3,81,9.77641e-07,9.77946e-07,2.56105e-06,2.56105e-06
4,1.00091,-0.18134,-0.0113338,3.19712e-11,6.40915e-12,1.63584e-06,0.942943,3,81,9.70516e-07,9.70831e-07,2.53853e-06,2.53853e-06
4,1.00091,-0.1577,-0.00985624,3.1313e-11,6.22578e-12,1.62151e-06,0.943944,3,81,9.63409e-07,9.63829e-07,2.51605e-06,2.51605e-06
4,1.00091,-0.13406,-0.00837876,3.06686e-11,6.0481e-12,1.60733e-06,0.944945,3,81,9.5649e-07,9.56876e-07,2.49385e-06,2.49385e-06
4,1.00091,-0.110421,-0.00690132,3.00388e-11,5.87533e-12,1.5933e-06,0.945946,3,81,9.49689e-07,9.4997e-07,2.47191e-06,2.47191e-06
4,1.00091,-0.0867826,-0.00542391,1.15069e-11,4.15946e-12,3.16586e-06,0.946947,3,85,1.3926e-06,1.39245e-06,9.51486e-07,9.51486e-07
4,1.00091,-0.0631447,-0.00394655,1.12416e-11,4.03863e-12,3.12763e-06,0.947948,3,85,1.37786e-06,1.37769e-06,9.43185e-07,9.43185e-07
4,1.00106,-0.0212845,-0.00133028,1.09824e-11,3.921e-12,3.08986e-06,0.948949,3,85,1.36333e-06,1.36313e-06,9.35041e-07,9.35041e-07
4,1.00106,0.00234424,0.000146515,1.07354e-11,3.80762e-12,3.05353e-06,0.94995,3,85,1.3495e-06,1.3494e-06,9.26983e-07,9.26983e-07
4,1.00106,0.0259721,0.00162326,1.04834e-11,3.69641e-12,3.0159e-06,0.950951,3,85,1.33479e-06,1.33465e-06,9.18779e-07,9.18779e-07
4,1.00106,0.0495991,0.00309994,1.02434e-11,3.58913e-12,2.97969e-06,0.951952,3,85,1.32089e-06,1.32065e-06,9.10774e-07,9.10774e-07
4,1.00106,0.0732252,0.00457657,8.56229e-12,2.64236e-13,2.08598e-06,0.952953,3,85,9.71936e-07,9.71698e-07,1.11317e-06,1.11317e-06
4,1.00106,0.0968502,0.00605314,8.38275e-12,2.54643e-13,2.06316e-06,0.953954,3,85,9.6273e-07,9.62553e-07,1.1041e-06,1.1041e-06
4,1.00106,0.120474,0.00752964,8.20722e-12,2.45499e-13,2.04067e-06,0.954955,3,85,9.53485e-07,9.53597e-07,1.09518e-06,1.09518e-06
4,1.00106,0.144097,0.00900607,8.03568e-12,2.36699e-13,2.01845e-06,0.955956,3,85,9.44535e-07,9.44412e-07,1.08622e-06,1.08622e-06
4,1.00106,0.167719,0.0104824,7.86802e-12,2.28238e-13,1.9965e-06,0.956957,3,85,9.35543e-07,9.35461e-07,1.07737e-06,1.07737e-06
4,1.00106,0.191339,0.0119587,7.70403e-12,2.20226e-13,1.9748e-06,0.957958,3,85,9.26847e-07,9.26647e-07,1.06862e-06,1.06862e-06
4,1.00106,0.214959,0.0134349,5.40681e-11,2.86145e-11,1.68601e-06,0.958959,3,82,9.1206e-07,9.12409e-07,3.1955e-06,3.1955e-06
4,1.00106,0.238577,0.014911,5.2789e-11,2.78501e-11,1.6683e-06,0.95996,3,82,9.0428e-07,9.04432e-07,3.16232e-06,3.16232e-06
4,1.00106,0.262193,0.0163871,5.15419e-11,2.71064e-11,1.65081e-06,0.960961,3,82,8.96353e-07,8.96585e-07,3.1295e-06,3.1295e-06
4,1.00106,0.285808,0.017863,5.03264e-11,2.63836e-11,1.63354e-06,0.961962,3,82,8.88635e-07,8.89025e-07,3.09702e-06,3.09702e-06
4,1.00106,0.309422,0.0193389,4.91414e-11,2.56808e-11,1.61647e-06,0.962963,3,82,8.81061e-07,8.81245e-07,3.06492e-06,3.06492e-06
4,1.00105,0.333034,0.0208146,4.79861e-11,2.4998e-11,1.59964e-06,0.963964,3,82,8.73389e-07,8.73711e-07,3.03319e-06,3.03319e-06
4,1.00105,0.356645,0.0222903,5.04379e-12,6.07065e-13,1.93282e-06,0.964965,3,84,9.20811e-07,9.21148e-07,9.04747e-07,9.04747e-07
4,1.00105,0.380254,0.0237658,4.94615e-12,5.88712e-13,1.91174e-06,0.965966,3,84,9.12272e-07,9.12203e-07,8.98154e-07,8.98154e-07
4,1.00105,0.403861,0.0252413,4.85047e-12,5.70806e-13,1.89101e-06,0.966967,3,84,9.03455e-07,9.03627e-07,8.91877e-07,8.91877e-07
4,1.00105,0.427466,0.0267166,4.75758e-12,5.53662e-13,1.87063e-06,0.967968,3,84,8.94995e-07,8.95194e-07,8.85318e-07,8.85318e-07
4,1.00105,0.45107,0.0281919,4.66638e-12,5.37063e-13,1.85032e-06,0.968969,3,84,8.86764e-07,8.86885e-07,8.78869e-07,8.78869e-07
4,1.00105,0.474672,0.029667,4.57688e-12,5.20725e-13,1.83028e-06,0.96997,3,84,8.78215e-07,8.78431e-07,8.72887e-07,8.72887e-07
4,1.00105,0.498272,0.031142,9.40641e-11,4.21027e-11,1.61994e-06,0.970971,3,82,9.21997e-07,9.22122e-07,4.19809e-06,4.19809e-06
4,1.00105,0.52187,0.0326169,9.19251e-11,4.09929e-11,1.60367e-06,0.971972,3,82,9.14146e-07,9.14263e-07,4.15594e-06,4.15594e-06
4,1.00105,0.545466,0.0340916,8.98384e-11,3.99147e-11,1.58759e-06,0.972973,3,82,9.06332e-07,9.06765e-07,4.11424e-06,4.11424e-06
4,1.00105,0.56906,0.0355663,8.78024e-11,3.8866e-11,1.57173e-06,0.973974,3,82,8.98691e-07,8.98914e-07,4.07286e-06,4.07286e-06
4,1.00105,0.592652,0.0370408,8.5814e-11,3.78449e-11,1.55599e-06,0.974975,3,82,8.91132e-07,8.91378e-07,4.03198e-06,4.03198e-06
4,1.00105,0.616242,0.0385151,8.38736e-11,3.6852e-11,1.54051e-06,0.975976,3,82,8.83533e-07,8.83878e-07,3.99169e-06,3.99169e-06
4,1.00105,0.63983,0.0399894,3.17825e-11,1.49854e-12,1.57559e-06,0.976977,3,79,8.65748e-07,8.65331e-07,2.65121e-06,2.65121e-06
4,1.00105,0.663415,0.0414635,3.11822e-11,1.4397e-12,1.56358e-06,0.977978,3,79,8.59935e-07,8.59433e-07,2.62944e-06,2.62944e-06
4,1.00105,0.686999,0.0429374,4.00802e-11,1.55084e-12,1.80786e-06,0.978979,3,78,9.95982e-07,9.95433e-07,2.9912e-06,2.9912e-06
4,1.00105,0.710579,0.0444112,3.93389e-11,1.48767e-12,1.79434e-06,0.97998,3,78,9.89277e-07,9.88783e-07,2.96735e-06,2.96735e-06
4,1.00105,0.734158,0.0458849,3.86129e-11,1.42688e-12,1.78095e-06,0.980981,3,78,9.82724e-07,9.82169e-07,2.94359e-06,2.94359e-06
4,1.0012,0.775716,0.0484822,3.79011e-11,1.36819e-12,1.76765e-06,0.981982,3,78,9.76136e-07,9.75676e-07,2.92009e-06,2.92009e-06
4,1.0012,0.799282,0.0499551,6.82072e-11,2.76327e-11,1.80571e-06,0.982983,3,80,9.14843e-07,9.14417e-07,3.6434e-06,3.6434e-06
4,1.0012,0.822846,0.0514278,6.67153e-11,2.69132e-11,1.78909e-06,0.983984,3,80,9.07595e-07,9.07289e-07,3.60814e-06,3.60814e-06
4,1.00119,0.846407,0.0529004,6.52577e-11,2.62132e-11,1.77271e-06,0.984985,3,80,9.00576e-07,9.00149e-07,3.57328e-06,3.57328e-06
4,1.00119,0.869965,0.0543728,6.38348e-11,2.5532e-11,1.75651e-06,0.985986,3,80,8.93398e-07,8.93053e-07,3.53876e-06,3.53876e-06
4,1.00119,0.893521,0.0558451,6.24443e-11,2.48692e-11,1.74049e-06,0.986987,3,80,8.86398e-07,8.8612e-07,3.50467e-06,3.50467e-06
4,1.00119,0.917075,0.0573172,6.10865e-11,2.42242e-11,1.72463e-06,0.987988,3,80,8.79506e-07,8.79116e-07,3.47088e-06,3.47088e-06
4,1.00119,0.940625,0.0587891,8.27861e-12,3.53128e-12,2.39569e-06,0.988989,3,87,1.08461e-06,1.08479e-06,9.09201e-07,9.09201e-07
4,1.00119,0.964173,0.0602608,8.07528e-12,3.4297e-12,2.36641e-06,0.98999,3,87,1.07328e-06,1.07273e-06,8.99829e-07,8.99829e-07
4,1.00119,0.987718,0.0617324,7.87776e-12,3.33108e-12,2.33761e-06,0.990991,3,87,1.06164e-06,1.06114e-06,8.90485e-07,8.90485e-07
4,1.00119,1.01126,0.0632037,7.68458e-12,3.23533e-12,2.30908e-06,0.991992,3,87,1.05028e-06,1.04998e-06,8.81455e-07,8.81455e-07
4,1.00119,1.0348,0.0646749,9.65754e-12,3.94409e-12,2.59267e-06,0.992993,3,86,1.18231e-06,1.18219e-06,9.94599e-07,9.94599e-07
4,1.00119,1.05834,0.066146,7.15265e-11,3.63476e-11,1.69139e-06,0.993994,3,79,9.20976e-07,9.21621e-07,3.84551e-06,3.84551e-06
4,1.00119,1.08187,0.0676168,7.00498e-11,3.54821e-11,1.6778e-06,0.994995,3,79,9.14587e-07,9.15156e-07,3.81049e-06,3.81049e-06
4,1.00119,1.1054,0.0690874,6.86057e-11,3.46381e-11,1.66428e-06,0.995996,3,79,9.0812e-07,9.08644e-07,3.77593e-06,3.77593e-06
