Dim,density,energy_total,energy_per_site,mu_max,mu_min,mz_max,T,U,iter,up,down,m,p
4,1.00019,-8.26276,-0.516423,0,0,8.18422e-06,0.577578,3,223,9.87602e-07,9.98448e-07,0,0
4,1.00019,-8.24522,-0.515326,0,0,8.21925e-06,0.578579,3,221,1.00645e-06,9.98905e-07,0,0
4,1.00019,-8.22764,-0.514227,0,0,7.97701e-06,0.57958,3,220,9.69178e-07,9.92767e-07,0,0
4,1.00019,-8.21001,-0.513126,0,0,8.03118e-06,0.580581,3,218,9.8433e-07,9.92937e-07,0,0
4,1.00019,-8.19235,-0.512022,0,0,8.04007e-06,0.581582,3,192,9.96874e-07,9.90636e-07,0,0
4,1.00019,-8.17464,-0.510915,0,0,7.87889e-06,0.582583,3,191,9.84759e-07,9.77005e-07,0,0
4,1.00019,-8.1569,-0.509806,0,0,7.7289e-06,0.583584,3,190,9.72945e-07,9.75465e-07,0,0
4,1.00019,-8.13911,-0.508694,0,0,7.03143e-06,0.584585,3,122,9.71148e-07,9.70362e-07,0,0
4,1.00019,-8.12128,-0.50758,0,0,7.02257e-06,0.585586,3,121,9.86358e-07,9.86278e-07,0,0
4,1.00019,-8.10341,-0.506463,0,0,6.74441e-06,0.586587,3,121,9.56587e-07,9.56868e-07,0,0
4,1.00019,-8.0855,-0.505344,0,0,6.74513e-06,0.587588,3,120,9.73756e-07,9.74245e-07,0,0
4,1.00019,-8.06755,-0.504222,0,0,6.75259e-06,0.588589,3,119,9.93213e-07,9.93331e-07,0,0
4,1.00019,-8.04956,-0.503098,0,0,6.4912e-06,0.58959,3,119,9.64294e-07,9.64394e-07,0,0
4,1.00019,-8.03153,-0.501971,0,0,7.25807e-06,0.590591,3,192,9.60328e-07,9.65258e-07,0,0
4,1.00019,-8.01346,-0.500841,0,0,7.42107e-06,0.591592,3,190,1.00148e-06,9.92964e-07,0,0
4,1.00019,-7.99535,-0.49971,0,0,7.3193e-06,0.592593,3,189,9.81442e-07,9.95111e-07,0,0
4,1.00019,-7.97721,-0.498575,0,0,7.2029e-06,0.593594,3,188,9.74305e-07,9.795e-07,0,0
4,1.00019,-7.95902,-0.497439,0,0,7.28116e-06,0.594595,3,199,9.95617e-07,1.0181e-06,0,0
4,1.00018,-7.94079,-0.4963,0,0,7.15519e-06,0.595596,3,198,9.84134e-07,9.93241e-07,0,0
4,1.00018,-7.92253,-0.495158,0,0,7.04326e-06,0.596597,3,197,9.73787e-07,9.79996e-07,0,0
4,1.00018,-7.90423,-0.494014,0,0,6.93843e-06,0.597598,3,196,9.82311e-07,9.76298e-07,0,0
4,1.00018,-7.88588,-0.492868,0,0,6.92922e-06,0.598599,3,182,9.75217e-07,9.82974e-07,0,0
4,1.00018,-7.8675,-0.491719,0,0,6.85477e-06,0.5996,3,181,9.70203e-07,9.73147e-07,0,0
4,1.00018,-7.84909,-0.490568,0,0,6.79436e-06,0.600601,3,180,1.00653e-06,9.84863e-07,0,0
4,1.00018,-7.83063,-0.489414,0,0,6.72991e-06,0.601602,3,179,9.65233e-07,9.82769e-07,0,0
4,1.00018,-7.81214,-0.488259,0,0,6.52852e-06,0.602603,3,124,9.87158e-07,9.86536e-07,0,0
4,1.00018,-7.79361,-0.4871,0,0,6.30314e-06,0.603604,3,124,9.59645e-07,9.60081e-07,0,0
4,1.00018,-7.77504,-0.48594,0,0,6.36593e-06,0.604605,3,123,9.80593e-07,9.80157e-07,0,0
4,1.00018,-7.75643,-0.484777,0,0,6.1491e-06,0.605606,3,123,9.5417e-07,9.54147e-07,0,0
4,1.00018,-7.73779,-0.483612,0,0,6.2186e-06,0.606607,3,122,9.76222e-07,9.76135e-07,0,0
4,1.00018,-7.71911,-0.482444,0,0,6.29471e-06,0.607608,3,121,9.99813e-07,9.99647e-07,0,0
4,1.00018,-7.70039,-0.481274,0,0,6.45357e-06,0.608609,3,175,9.76362e-07,9.91446e-07,0,0
4,1.00018,-7.68164,-0.480102,0,0,6.4277e-06,0.60961,3,174,9.7748e-07,9.96424e-07,0,0
4,1.00018,-7.66285,-0.478928,0,0,6.39689e-06,0.610611,3,173,9.79527e-07,9.78325e-07,0,0
4,1.00018,-7.64402,-0.477751,0,0,6.37944e-06,0.611612,3,172,9.73056e-07,9.7778e-07,0,0
4,1.00018,-7.62516,-0.476572,0,0,6.3912e-06,0.612613,3,184,9.85984e-07,9.85269e-07,0,0
4,1.00018,-7.60626,-0.475391,0,0,6.35175e-06,0.613614,3,183,9.90263e-07,1.02586e-06,0,0
4,1.00018,-7.58733,-0.474208,0,0,6.32014e-06,0.614615,3,182,1.01488e-06,9.89848e-07,0,0
4,1.00018,-7.56836,-0.473022,0,0,6.29835e-06,0.615616,3,181,9.9611e-07,1.00656e-06,0,0
4,1.00018,-7.54935,-0.471834,0,0,6.24272e-06,0.616617,3,166,9.88103e-07,1.00806e-06,0,0
4,1.00018,-7.53031,-0.470644,0,0,6.24912e-06,0.617618,3,165,9.93661e-07,1.00818e-06,0,0
4,1.00018,-7.51124,-0.469452,0,0,5.9762e-06,0.618619,3,165,9.65178e-07,9.61753e-07,0,0
4,1.00018,-7.49212,-0.468258,0,0,5.99143e-06,0.61962,3,164,9.72947e-07,9.71993e-07,0,0
4,1.00018,-7.47298,-0.467061,0,0,5.94638e-06,0.620621,3,176,9.7749e-07,9.6663e-07,0,0
4,1.00018,-7.4538,-0.465862,0,0,5.95401e-06,0.621622,3,175,9.72798e-07,1.03007e-06,0,0
4,1.00018,-7.43458,-0.464662,0,0,5.95205e-06,0.622623,3,174,9.82772e-07,9.7794e-07,0,0
4,1.00018,-7.41534,-0.463458,0,0,5.96224e-06,0.623624,3,173,9.9451e-07,9.87994e-07,0,0
4,1.00018,-7.39605,-0.462253,0,0,5.97521e-06,0.624625,3,172,1.00439e-06,9.91019e-07,0,0
4,1.00018,-7.37674,-0.461046,0,0,5.7126e-06,0.625626,3,192,9.63083e-07,9.62717e-07,0,0
4,1.00018,-7.35738,-0.459837,0,0,5.70207e-06,0.626627,3,191,9.66626e-07,9.88565e-07,0,0
4,1.00018,-7.338,-0.458625,0,0,5.68539e-06,0.627628,3,190,9.61829e-07,9.61273e-07,0,0
4,1.00018,-7.31858,-0.457411,0,0,5.13443e-06,0.628629,3,114,9.96152e-07,9.95764e-07,0,0
4,1.00018,-7.29913,-0.456196,0,0,4.99879e-06,0.62963,3,114,9.7596e-07,9.7624e-07,0,0
4,1.00018,-7.27965,-0.454978,0,0,4.8673e-06,0.630631,3,114,9.56305e-07,9.56683e-07,0,0
4,1.00018,-7.26013,-0.453758,0,0,4.7395e-06,0.631632,3,114,9.37e-07,9.37473e-07,0,0
4,1.00018,-7.24058,-0.452536,0,0,4.89101e-06,0.632633,3,113,9.81806e-07,9.81546e-07,0,0
4,1.00018,-7.22099,-0.451312,0,0,4.76496e-06,0.633634,3,113,9.62291e-07,9.62344e-07,0,0
4,1.00018,-7.20138,-0.450086,0,0,4.64256e-06,0.634635,3,113,9.43852e-07,9.43726e-07,0,0
4,1.00018,-7.18173,-0.448858,0,0,5.553e-06,0.635636,3,171,9.78644e-07,9.85559e-07,0,0
4,1.00018,-7.16205,-0.447628,0,0,5.58984e-06,0.636637,3,170,9.9777e-07,1.00175e-06,0,0
4,1.00018,-7.14234,-0.446396,0,0,5.35715e-06,0.637638,3,170,9.67832e-07,9.52139e-07,0,0
4,1.00018,-7.12259,-0.445162,0,0,5.39509e-06,0.638639,3,169,9.6753e-07,9.79997e-07,0,0
4,1.00018,-7.10282,-0.443926,0,0,5.4667e-06,0.63964,3,164,1.00081e-06,9.86632e-07,0,0
4,1.00018,-7.08301,-0.442688,0,0,5.24091e-06,0.640641,3,164,9.58596e-07,9.63095e-07,0,0
4,1.00018,-7.06317,-0.441448,0,0,5.29469e-06,0.641642,3,163,9.67326e-07,9.70875e-07,0,0
4,1.00018,-7.0433,-0.440206,0,0,5.35475e-06,0.642643,3,162,9.8552e-07,9.7634e-07,0,0
4,1.00018,-7.0234,-0.438962,0,0,5.34197e-06,0.643644,3,162,9.87558e-07,9.87518e-07,0,0
4,1.00018,-7.00346,-0.437717,0,0,5.12418e-06,0.644645,3,162,9.50936e-07,9.51614e-07,0,0
4,1.00018,-6.9835,-0.436469,0,0,5.19054e-06,0.645646,3,161,9.76203e-07,9.73857e-07,0,0
4,1.00018,-6.96351,-0.435219,0,0,5.27098e-06,0.646647,3,160,9.87924e-07,9.8313e-07,0,0
4,1.00018,-6.94348,-0.433968,0,0,5.33183e-06,0.647648,3,159,9.99275e-07,1.0074e-06,0,0
4,1.00018,-6.92343,-0.432714,0,0,5.14163e-06,0.648649,3,150,9.71289e-07,9.74902e-07,0,0
4,1.00018,-6.90334,-0.431459,0,0,5.23136e-06,0.64965,3,149,9.96486e-07,1.00082e-06,0,0
4,1.00018,-6.88323,-0.430202,0,0,5.04358e-06,0.650651,3,149,9.68724e-07,9.66563e-07,0,0
4,1.00018,-6.86308,-0.428943,0,0,5.12705e-06,0.651652,3,148,9.81295e-07,9.88627e-07,0,0
4,1.00018,-6.84291,-0.427682,0,0,4.94623e-06,0.652653,3,148,1.0371e-06,9.99868e-07,0,0
4,1.00018,-6.8227,-0.426419,0,0,4.94316e-06,0.653654,3,162,9.68408e-07,9.57465e-07,0,0
4,1.00018,-6.80247,-0.425154,0,0,5.01784e-06,0.654655,3,161,9.96898e-07,9.7412e-07,0,0
4,1.00018,-6.78221,-0.423888,0,0,4.81574e-06,0.655656,3,161,9.59813e-07,9.43454e-07,0,0
4,1.00018,-6.76192,-0.42262,0,0,4.89678e-06,0.656657,3,160,9.57346e-07,9.76808e-07,0,0
4,1.00018,-6.74159,-0.42135,0,0,4.9004e-06,0.657658,3,147,9.70945e-07,9.69334e-07,0,0
4,1.00018,-6.72125,-0.420078,0,0,5.00343e-06,0.658659,3,146,9.89017e-07,9.91152e-07,0,0
4,1.00018,-6.70087,-0.418804,0,0,4.8196e-06,0.65966,3,146,9.6188e-07,1.00896e-06,0,0
4,1.00018,-6.68046,-0.417529,0,0,4.92419e-06,0.660661,3,145,1.02155e-06,9.86296e-07,0,0
4,1.00018,-6.66003,-0.416252,0,0,4.74975e-06,0.661662,3,145,9.55078e-07,9.53589e-07,0,0
4,1.00018,-6.63956,-0.414973,0,0,4.78979e-06,0.662663,3,153,9.76653e-07,9.63547e-07,0,0
4,1.00018,-6.61907,-0.413692,0,0,4.89522e-06,0.663664,3,152,9.90769e-07,9.98861e-07,0,0
4,1.00018,-6.59855,-0.412409,0,0,4.71044e-06,0.664665,3,152,9.69681e-07,9.69574e-07,0,0
4,1.00018,-6.57801,-0.411125,0,0,4.81299e-06,0.665666,3,151,9.97041e-07,9.92281e-07,0,0
4,1.00017,-6.55743,-0.409839,0,0,4.63349e-06,0.666667,3,151,9.54371e-07,9.57261e-07,0,0
4,1.00017,-6.53683,-0.408552,0,0,4.77363e-06,0.667668,3,143,9.92763e-07,9.83099e-07,0,0
4,1.00017,-6.5162,-0.407263,0,0,4.61539e-06,0.668669,3,143,9.56597e-07,9.58777e-07,0,0
4,1.00017,-6.49554,-0.405972,0,0,4.72972e-06,0.66967,3,142,9.87101e-07,9.86163e-07,0,0
4,1.00017,-6.47486,-0.404679,0,0,4.56993e-06,0.670671,3,142,9.52758e-07,9.61995e-07,0,0
4,1.00017,-6.45415,-0.403384,0,0,4.68701e-06,0.671672,3,141,9.86404e-07,9.82778e-07,0,0
4,1.00017,-6.43342,-0.402088,0,0,4.52364e-06,0.672673,3,141,9.518e-07,9.5227e-07,0,0
4,1.00017,-6.41265,-0.400791,0,0,4.66652e-06,0.673674,3,145,9.86819e-07,9.89976e-07,0,0
4,1.00017,-6.39186,-0.399491,0,0,4.5045e-06,0.674675,3,145,9.79569e-07,9.9026e-07,0,0
4,1.00017,-6.37105,-0.39819,0,0,4.62211e-06,0.675676,3,144,9.9268e-07,9.86921e-07,0,0
4,1.00017,-6.35021,-0.396888,0,0,4.46425e-06,0.676677,3,144,9.60716e-07,9.69856e-07,0,0
4,1.00017,-6.32934,-0.395584,0,0,4.58642e-06,0.677678,3,143,9.85987e-07,9.94347e-07,0,0
4,1.00017,-6.30845,-0.394278,0,0,4.61148e-06,0.678679,3,135,9.94948e-07,9.93019e-07,0,0
4,1.00017,-6.28753,-0.39297,0,0,4.46336e-06,0.67968,3,135,9.68229e-07,9.64791e-07,0,0
4,1.00035,-6.24577,-0.390361,0,0,4.3197e-06,0.680681,3,135,9.39486e-07,9.41495e-07,0,0
4,1.00035,-6.22482,-0.389051,0,0,4.45478e-06,0.681682,3,134,9.70694e-07,9.76867e-07,0,0
4,1.00035,-6.20384,-0.38774,0,0,4.31488e-06,0.682683,3,134,9.43543e-07,9.52073e-07,0,0
4,1.00035,-6.18283,-0.386427,0,0,4.5455e-06,0.683684,3,132,1.01515e-06,9.9839e-07,0,0
4,1.00035,-6.1618,-0.385112,0,0,4.40534e-06,0.684685,3,132,9.69998e-07,9.69534e-07,0,0
4,1.00035,-6.14074,-0.383796,0,0,4.27094e-06,0.685686,3,132,9.51589e-07,9.44247e-07,0,0
4,1.00035,-6.11966,-0.382479,0,0,4.41131e-06,0.686687,3,131,9.81237e-07,9.84586e-07,0,0
4,1.00035,-6.09856,-0.38116,0,0,4.27716e-06,0.687688,3,131,9.55638e-07,9.54348e-07,0,0
4,1.00034,-6.07743,-0.379839,0,0,4.20866e-06,0.688689,3,142,9.48628e-07,9.54852e-07,0,0
4,1.00034,-6.05628,-0.378517,0,0,4.34536e-06,0.68969,3,141,9.78872e-07,9.94049e-07,0,0
4,1.00034,-6.0351,-0.377194,0,0,4.19945e-06,0.690691,3,141,9.48662e-07,9.77034e-07,0,0
4,1.00034,-6.0139,-0.375868,0,0,4.33935e-06,0.691692,3,140,1.01277e-06,9.89293e-07,0,0
4,1.00034,-5.99267,-0.374542,0,0,4.1986e-06,0.692693,3,140,9.57743e-07,9.53233e-07,0,0
4,1.00034,-5.97142,-0.373214,0,0,3.70476e-06,0.693694,3,107,9.33539e-07,9.3363e-07,0,0
4,1.00034,-5.95015,-0.371884,0,0,3.89533e-06,0.694695,3,106,9.91144e-07,9.91191e-07,0,0
4,1.00034,-5.92885,-0.370553,0,0,3.80801e-06,0.695696,3,106,9.73232e-07,9.73144e-07,0,0
4,1.00034,-5.90753,-0.369221,0,0,3.72292e-06,0.696697,3,106,9.55667e-07,9.55429e-07,0,0
4,1.00034,-5.88619,-0.367887,0,0,3.63989e-06,0.697698,3,106,9.38237e-07,9.38162e-07,0,0
4,1.00034,-5.86483,-0.366552,0,0,3.83536e-06,0.698699,3,105,9.98569e-07,9.9866e-07,0,0
4,1.00034,-5.84344,-0.365215,0,0,4.14109e-06,0.6997,3,120,9.75115e-07,9.74558e-07,0,0
4,1.00034,-5.82203,-0.363877,0,0,4.02696e-06,0.700701,3,120,9.52102e-07,9.51912e-07,0,0
4,1.00034,-5.8006,-0.362537,0,0,4.19403e-06,0.701702,3,119,9.95306e-07,9.95282e-07,0,0
4,1.00034,-5.77914,-0.361196,0,0,4.07939e-06,0.702703,3,119,9.72373e-07,9.72079e-07,0,0
4,1.00034,-5.75766,-0.359854,0,0,3.96856e-06,0.703704,3,119,9.49432e-07,9.49182e-07,0,0
4,1.00034,-5.73616,-0.35851,0,0,4.13843e-06,0.704705,3,118,9.94105e-07,9.94089e-07,0,0
4,1.00034,-5.71464,-0.357165,0,0,4.17774e-06,0.705706,3,126,9.96635e-07,9.96955e-07,0,0
4,1.00034,-5.6931,-0.355819,0,0,4.05823e-06,0.706707,3,126,9.74615e-07,9.75793e-07,0,0
4,1.00034,-5.67153,-0.354471,0,0,3.94268e-06,0.707708,3,126,9.48129e-07,9.53035e-07,0,0
4,1.00034,-5.64995,-0.353122,0,0,4.10792e-06,0.708709,3,125,9.91e-07,9.92139e-07,0,0
4,1.00034,-5.62834,-0.351771,0,0,3.99256e-06,0.70971,3,125,9.66991e-07,9.65941e-07,0,0
4,1.00034,-5.60671,-0.350419,0,0,3.8796e-06,0.710711,3,125,9.42631e-07,9.42665e-07,0,0
4,1.00034,-5.58506,-0.349066,0,0,3.79397e-06,0.711712,3,119,9.33459e-07,9.32346e-07,0,0
4,1.00034,-5.56339,-0.347712,0,0,3.96793e-06,0.712713,3,118,9.79805e-07,9.80935e-07,0,0
4,1.00034,-5.5417,-0.346356,0,0,3.86505e-06,0.713714,3,118,9.57802e-07,9.58191e-07,0,0
4,1.00034,-5.51998,-0.344999,0,0,3.76502e-06,0.714715,3,118,9.36749e-07,9.35959e-07,0,0
4,1.00034,-5.49825,-0.343641,0,0,3.94251e-06,0.715716,3,117,9.85081e-07,9.84418e-07,0,0
4,1.00034,-5.4765,-0.342281,0,0,3.84159e-06,0.716717,3,117,9.63179e-07,9.62378e-07,0,0
4,1.00034,-5.45472,-0.34092,0,0,3.74636e-06,0.717718,3,125,9.31673e-07,9.30233e-07,0,0
4,1.00034,-5.43293,-0.339558,0,0,3.91617e-06,0.718719,3,124,9.78251e-07,9.89965e-07,0,0
4,1.00034,-5.41111,-0.338195,0,0,3.81039e-06,0.71972,3,124,9.53603e-07,9.55242e-07,0,0
4,1.00034,-5.38928,-0.33683,0,0,3.70634e-06,0.720721,3,124,9.35937e-07,9.33513e-07,0,0
4,1.00034,-5.36742,-0.335464,0,0,3.87811e-06,0.721722,3,123,9.77478e-07,9.76167e-07,0,0
4,1.00034,-5.34555,-0.334097,0,0,3.775e-06,0.722723,3,123,9.53877e-07,9.54102e-07,0,0
4,1.00034,-5.32366,-0.332729,0,0,3.56147e-06,0.723724,3,112,9.31575e-07,9.3262e-07,0,0
4,1.00034,-5.30174,-0.331359,0,0,3.75002e-06,0.724725,3,111,9.86408e-07,9.87328e-07,0,0
4,1.00034,-5.27981,-0.329988,0,0,3.66085e-06,0.725726,3,111,9.67338e-07,9.67056e-07,0,0
4,1.00034,-5.25786,-0.328616,0,0,3.57444e-06,0.726727,3,111,9.47976e-07,9.47748e-07,0,0
4,1.00034,-5.23589,-0.327243,0,0,3.4898e-06,0.727728,3,111,9.28736e-07,9.27936e-07,0,0
4,1.00034,-5.2139,-0.325869,0,0,3.68066e-06,0.728729,3,110,9.84127e-07,9.83802e-07,0,0
4,1.00034,-5.19189,-0.324493,0,0,2.46619e-06,0.72973,3,95,9.38314e-07,9.38378e-07,0,0
4,1.00034,-5.16987,-0.323117,0,0,2.43239e-06,0.730731,3,95,9.28201e-07,9.28149e-07,0,0
4,1.00034,-5.14782,-0.321739,0,0,2.39927e-06,0.731732,3,95,9.18103e-07,9.18144e-07,0,0
4,1.00034,-5.12576,-0.32036,0,0,2.36666e-06,0.732733,3,95,9.08215e-07,9.08153e-07,0,0
4,1.00034,-5.10368,-0.31898,0,0,2.33464e-06,0.733734,3,95,8.98442e-07,8.98382e-07,0,0
4,1.00034,-5.08158,-0.317599,0,0,2.56979e-06,0.734735,3,94,9.98321e-07,9.98161e-07,0,0
4,1.00034,-5.05946,-0.316216,0,0,2.53594e-06,0.735736,3,94,9.87709e-07,9.87768e-07,0,0
4,1.00034,-5.03733,-0.314833,0,0,3.3609e-06,0.736737,3,111,9.22388e-07,9.23695e-07,0,0
4,1.00033,-5.01517,-0.313448,0,0,3.55589e-06,0.737738,3,110,9.82751e-07,9.82696e-07,0,0
4,1.00033,-4.993,-0.312063,0,0,3.47565e-06,0.738739,3,110,9.62991e-07,9.64501e-07,0,0
4,1.00033,-4.97082,-0.310676,0,0,3.39768e-06,0.73974,3,110,9.45853e-07,9.45299e-07,0,0
4,1.00033,-4.94861,-0.309288,0,0,3.32142e-06,0.740741,3,110,9.27531e-07,9.2701e-07,0,0
4,1.00033,-4.92639,-0.307899,0,0,3.52005e-06,0.741742,3,109,9.88532e-07,9.87541e-07,0,0
4,1.00033,-4.90415,-0.306509,0,0,3.47201e-06,0.742743,3,118,9.35581e-07,9.36114e-07,0,0
4,1.00033,-4.88189,-0.305118,0,0,3.65843e-06,0.743744,3,117,9.91776e-07,9.91088e-07,0,0
4,1.00033,-4.85962,-0.303726,0,0,3.56751e-06,0.744745,3,117,9.71491e-07,9.70123e-07,0,0
4,1.00033,-4.83733,-0.302333,0,0,3.48045e-06,0.745746,3,117,9.48911e-07,9.47604e-07,0,0
4,1.00033,-4.81502,-0.300939,0,0,3.39409e-06,0.746747,3,117,9.26162e-07,9.29848e-07,0,0
4,1.00033,-4.7927,-0.299544,0,0,3.58262e-06,0.747748,3,116,9.81511e-07,9.85832e-07,0,0
4,1.00033,-4.77036,-0.298147,0,0,3.32638e-06,0.748749,3,106,9.68073e-07,9.68268e-07,0,0
4,1.00033,-4.748,-0.29675,0,0,3.25551e-06,0.74975,3,106,9.50761e-07,9.50259e-07,0,0
4,1.00033,-4.72563,-0.295352,0,0,3.18634e-06,0.750751,3,106,9.33938e-07,9.33785e-07,0,0
4,1.00033,-4.70324,-0.293953,0,0,3.38906e-06,0.751752,3,105,9.99856e-07,9.99704e-07,0,0
4,1.00033,-4.68084,-0.292552,0,0,3.31824e-06,0.752753,3,105,9.8153e-07,9.82585e-07,0,0
4,1.00033,-4.65842,-0.291151,0,0,3.2491e-06,0.753754,3,105,9.6453e-07,9.65388e-07,0,0
4,1.00033,-4.63598,-0.289749,0,0,3.52851e-06,0.754755,3,121,9.83064e-07,9.84087e-07,0,0
4,1.00033,-4.61353,-0.288346,0,0,3.43983e-06,0.755756,3,121,9.62319e-07,9.62111e-07,0,0
4,1.00033,-4.59106,-0.286942,0,0,3.35325e-06,0.756757,3,121,9.40022e-07,9.41038e-07,0,0
4,1.00033,-4.56858,-0.285536,0,0,3.54479e-06,0.757758,3,120,9.95923e-07,9.98454e-07,0,0
4,1.00033,-4.54609,-0.28413,0,0,3.45736e-06,0.758759,3,120,9.76365e-07,9.75078e-07,0,0
4,1.00033,-4.52357,-0.282723,0,0,3.37204e-06,0.75976,3,120,9.52363e-07,9.51932e-07,0,0
4,1.00033,-4.50105,-0.281315,0,0,3.25028e-06,0.760761,3,105,9.71226e-07,9.71372e-07,0,0
4,1.00033,-4.47851,-0.279907,0,0,3.18272e-06,0.761762,3,105,9.54532e-07,9.54233e-07,0,0
4,1.00033,-4.45595,-0.278497,0,0,3.11694e-06,0.762763,3,105,9.36914e-07,9.37251e-07,0,0
4,1.0005,-4.41356,-0.275847,0,0,3.05264e-06,0.763764,3,105,9.21115e-07,9.20109e-07,0,0
4,1.00049,-4.39098,-0.274436,0,0,3.2611e-06,0.764765,3,104,9.8874e-07,9.89295e-07,0,0
4,1.00049,-4.36839,-0.273025,0,0,3.19485e-06,0.765766,3,104,9.72524e-07,9.71805e-07,0,0
4,1.00049,-4.34579,-0.271612,0,0,2.71474e-06,0.766767,3,94,9.43857e-07,9.43913e-07,0,0
4,1.00049,-4.32317,-0.270198,0,0,2.66766e-06,0.767768,3,94,9.30437e-07,9.30562e-07,0,0
4,1.00049,-4.30054,-0.268784,0,0,2.62156e-06,0.768769,3,94,9.17335e-07,9.17434e-07,0,0
4,1.00049,-4.27789,-0.267368,0,0,2.57632e-06,0.76977,3,94,9.04512e-07,9.04492e-07,0,0
4,1.00049,-4.25524,-0.265952,0,0,2.79957e-06,0.770771,3,93,9.91903e-07,9.91954e-07,0,0
4,1.00049,-4.23256,-0.264535,0,0,2.75245e-06,0.771772,3,93,9.78341e-07,9.78366e-07,0,0
4,1.00049,-4.20988,-0.263117,0,0,2.70627e-06,0.772773,3,93,9.64941e-07,9.65018e-07,0,0
