mx,my,mz
0.0423521,0.248105,0.0270611
-0.0368824,-0.216063,-0.0235662
0.0423528,0.24811,0.0270615
-0.016335,-0.095693,-0.0104373
0.040616,0.237935,0.0259518
-0.0163316,-0.0956733,-0.0104352
-0.0368825,-0.216063,-0.0235662
0.0423532,0.248112,0.0270618
-0.0163392,-0.0957174,-0.01044
0.0406171,0.237941,0.0259525
-0.016335,-0.095693,-0.0104373
0.0423523,0.248106,0.0270612
0.042353,0.24811,0.0270616
-0.0163399,-0.095722,-0.0104405
0.0406177,0.237945,0.0259529
-0.0163392,-0.0957174,-0.01044
0.0423528,0.24811,0.0270615
-0.0368824,-0.216063,-0.0235662
-0.0163366,-0.0957022,-0.0104383
0.0406174,0.237943,0.0259527
-0.0163399,-0.095722,-0.0104405
0.0423532,0.248112,0.0270618
-0.0368824,-0.216063,-0.0235662
0.0423525,0.248107,0.0270613
0.0406164,0.237937,0.025952
-0.0163366,-0.0957022,-0.0104383
0.042353,0.24811,0.0270616
-0.0368825,-0.216063,-0.0235662
0.0423521,0.248105,0.0270611
-0.0163324,-0.0956778,-0.0104357
-0.0163324,-0.0956778,-0.0104357
0.0423525,0.248107,0.0270613
-0.0368824,-0.216063,-0.0235662
0.0423523,0.248106,0.0270612
-0.0163316,-0.0956733,-0.0104352
0.0406157,0.237933,0.0259516
