mx,my,mz
0.0696427,0.0422119,0.255152
-0.0923994,0.00879311,-0.251213
0.111114,-0.0594055,0.236296
-0.125001,0.10744,-0.211107
0.133395,-0.150757,0.176638
-0.135959,0.187478,-0.134456
0.132613,-0.216053,0.0864257
-0.123439,0.235136,-0.0345936
0.108872,-0.24394,-0.0187418
-0.0895711,0.242142,0.0712669
0.0663329,-0.229702,-0.120665
-0.0401993,0.207225,0.164781
0.0123164,-0.17574,-0.201738
0.01611,0.136529,0.229833
-0.0438277,-0.0913578,-0.247879
-0.0438311,-0.0913653,-0.2479
0.0696309,0.0422048,0.25511
-0.0924062,0.0087941,-0.251233
0.111123,-0.0594108,0.236316
-0.124979,0.107423,-0.211072
0.133405,-0.150769,0.176653
-0.135969,0.187494,-0.134467
0.13259,-0.216018,0.0864118
-0.123448,0.235156,-0.0345967
0.10888,-0.243961,-0.0187431
-0.0895559,0.242102,0.0712551
0.0663378,-0.229721,-0.120674
-0.0402024,0.207243,0.164794
0.0123144,-0.175711,-0.201705
0.0161112,0.13654,0.229852
0.0161081,0.136518,0.229814
-0.043834,-0.0913723,-0.24792
0.069636,0.042208,0.255132
-0.0923903,0.00879304,-0.251193
0.111131,-0.0594159,0.236335
-0.124989,0.107432,-0.21109
0.133383,-0.150745,0.176624
-0.135979,0.187509,-0.134478
0.132601,-0.216037,0.0864193
-0.123427,0.235117,-0.0345912
0.108888,-0.24398,-0.0187445
-0.0895632,0.242123,0.0712609
0.0663268,-0.229683,-0.120654
-0.0402058,0.207259,0.164808
0.0123157,-0.175726,-0.201722
0.0123173,-0.17574,-0.201738
0.0161087,0.136529,0.229834
-0.0438261,-0.091357,-0.247879
0.0696407,0.0422109,0.255153
-0.0923971,0.00879418,-0.251214
0.111112,-0.0594066,0.236297
-0.124998,0.107441,-0.211107
0.133393,-0.150758,0.176639
-0.135956,0.187479,-0.134457
0.132611,-0.216054,0.0864263
-0.123437,0.235137,-0.0345942
0.10887,-0.243941,-0.0187414
-0.0895705,0.242142,0.0712667
0.0663327,-0.229702,-0.120665
-0.0401997,0.207225,0.164781
-0.0402037,0.207242,0.164795
0.0123161,-0.175711,-0.201706
0.0161092,0.136539,0.229852
-0.0438288,-0.0913642,-0.2479
0.0696285,0.0422036,0.255111
-0.0924038,0.00879525,-0.251234
0.11112,-0.0594119,0.236317
-0.124977,0.107424,-0.211073
0.133403,-0.15077,0.176653
-0.135968,0.187495,-0.134468
0.132589,-0.216019,0.0864122
-0.123447,0.235156,-0.0345969
0.10888,-0.243961,-0.0187431
-0.0895563,0.242102,0.0712552
0.0663386,-0.22972,-0.120674
0.0663285,-0.229682,-0.120655
-0.0402078,0.207258,0.164808
0.0123179,-0.175725,-0.201723
0.0161057,0.136516,0.229815
-0.0438316,-0.0913711,-0.247921
0.0696336,0.0422068,0.255133
-0.0923881,0.00879407,-0.251193
0.111129,-0.0594168,0.236336
-0.124987,0.107433,-0.211091
0.133381,-0.150746,0.176625
-0.135979,0.18751,-0.134479
0.1326,-0.216037,0.0864193
-0.123428,0.235117,-0.0345911
0.108889,-0.24398,-0.0187448
-0.0895645,0.242122,0.0712614
-0.0895725,0.242141,0.0712674
0.0663349,-0.229701,-0.120665
-0.0402021,0.207224,0.164782
0.0123197,-0.175739,-0.201739
0.0161064,0.136527,0.229834
-0.0438238,-0.0913559,-0.24788
0.0696388,0.04221,0.255153
-0.0923956,0.00879492,-0.251214
0.111111,-0.0594071,0.236297
-0.124998,0.107441,-0.211108
0.133393,-0.150758,0.176639
-0.135957,0.187479,-0.134456
0.132612,-0.216054,0.0864261
-0.123439,0.235137,-0.0345937
0.108872,-0.24394,-0.018742
0.108882,-0.24396,-0.0187439
-0.0895587,0.242101,0.0712561
0.066341,-0.229719,-0.120675
-0.0402061,0.207241,0.164796
0.0123183,-0.17571,-0.201706
0.0161072,0.136538,0.229853
-0.0438273,-0.0913635,-0.247901
0.0696273,0.0422031,0.255112
-0.0924031,0.00879557,-0.251235
0.11112,-0.059412,0.236317
-0.124978,0.107424,-0.211073
0.133404,-0.15077,0.176653
-0.135969,0.187494,-0.134467
0.132591,-0.216018,0.0864116
-0.123449,0.235155,-0.0345962
-0.12343,0.235116,-0.0345902
0.108892,-0.243979,-0.0187457
-0.0895668,0.242121,0.0712623
0.0663307,-0.229681,-0.120656
-0.0402097,0.207258,0.164809
0.0123195,-0.175724,-0.201723
0.0161045,0.136516,0.229815
-0.0438309,-0.0913708,-0.247921
0.0696334,0.0422068,0.255133
-0.0923884,0.00879391,-0.251193
0.11113,-0.0594164,0.236335
-0.124989,0.107432,-0.21109
0.133383,-0.150745,0.176624
-0.135981,0.187509,-0.134478
0.132603,-0.216036,0.0864185
0.132614,-0.216053,0.0864252
-0.123441,0.235135,-0.0345929
0.108874,-0.243939,-0.0187428
-0.0895744,0.24214,0.0712681
0.0663365,-0.2297,-0.120666
-0.0402032,0.207224,0.164782
0.0123204,-0.175738,-0.201739
0.0161062,0.136527,0.229834
-0.0438242,-0.0913561,-0.24788
0.0696396,0.0422104,0.255153
-0.0923969,0.00879431,-0.251214
0.111112,-0.0594063,0.236296
-0.125,0.10744,-0.211107
0.133395,-0.150757,0.176638
-0.135959,0.187478,-0.134456
-0.135971,0.187493,-0.134467
0.132593,-0.216017,0.0864109
-0.123451,0.235154,-0.0345955
0.108884,-0.243959,-0.0187445
-0.0895598,0.2421,0.0712565
0.0663417,-0.229719,-0.120676
-0.0402063,0.207241,0.164796
0.0123179,-0.17571,-0.201706
0.0161081,0.136539,0.229853
-0.0438286,-0.0913641,-0.247901
0.069629,0.0422039,0.255111
-0.0924051,0.00879461,-0.251234
0.111122,-0.0594109,0.236316
-0.12498,0.107422,-0.211072
0.133407,-0.150769,0.176652
0.133385,-0.150744,0.176623
-0.135983,0.187508,-0.134477
0.132604,-0.216035,0.086418
-0.123431,0.235116,-0.0345898
0.108892,-0.243979,-0.0187459
-0.089567,0.242121,0.0712623
0.0663304,-0.229681,-0.120656
-0.0402089,0.207258,0.164809
0.0123182,-0.175725,-0.201723
0.0161062,0.136517,0.229815
-0.0438329,-0.0913718,-0.24792
0.0696357,0.0422078,0.255132
-0.0923908,0.00879278,-0.251192
0.111132,-0.0594153,0.236334
-0.124991,0.107431,-0.21109
-0.125002,0.107439,-0.211106
0.133397,-0.150756,0.176638
-0.13596,0.187477,-0.134455
0.132615,-0.216052,0.0864249
-0.123441,0.235135,-0.0345928
0.108874,-0.243939,-0.0187427
-0.0895736,0.24214,0.0712678
0.0663352,-0.229701,-0.120665
-0.0402015,0.207224,0.164781
0.0123184,-0.175739,-0.201739
0.0161084,0.136528,0.229834
-0.0438266,-0.0913572,-0.247879
0.0696421,0.0422116,0.255152
-0.0923992,0.00879319,-0.251213
0.111114,-0.0594053,0.236296
0.111124,-0.0594102,0.236315
-0.124981,0.107422,-0.211072
0.133407,-0.150768,0.176652
-0.135971,0.187493,-0.134466
0.132593,-0.216017,0.086411
-0.12345,0.235154,-0.0345958
0.108882,-0.24396,-0.018744
-0.0895581,0.242101,0.0712559
0.0663397,-0.22972,-0.120675
-0.040204,0.207242,0.164795
0.0123155,-0.175711,-0.201705
0.0161105,0.13654,0.229852
-0.0438309,-0.0913652,-0.2479
0.0696312,0.0422049,0.25511
-0.0924071,0.0087937,-0.251233
-0.092392,0.00879224,-0.251192
0.111133,-0.059415,0.236334
-0.124991,0.107431,-0.211089
0.133385,-0.150744,0.176623
-0.135982,0.187508,-0.134477
0.132603,-0.216035,0.0864184
-0.123429,0.235116,-0.0345904
0.10889,-0.24398,-0.0187452
-0.0895647,0.242122,0.0712615
0.066328,-0.229683,-0.120655
-0.0402064,0.207259,0.164808
0.0123159,-0.175726,-0.201722
0.0161084,0.136518,0.229814
-0.0438349,-0.0913727,-0.247919
0.0696373,0.0422086,0.255132
