mx,my,mz
-0.00312965,-0.00199951,4.8863e-05
0.00590222,0.00377089,-9.21509e-05
0.00102172,0.000652774,-1.59521e-05
0.00198126,0.00126581,-3.09332e-05
0.0424481,0.0271198,-0.000662739
0.000872574,0.000557483,-1.36234e-05
0.0291001,0.0185919,-0.000454338
0.0125806,0.00803767,-0.00019642
-0.0010634,-0.0006794,1.66028e-05
0.0137076,0.00875773,-0.000214017
0.0464457,0.0296739,-0.000725154
0.00997585,0.00637351,-0.000155752
0.0115529,0.00738109,-0.000180375
0.00533416,0.00340796,-8.32819e-05
-0.014213,-0.0090806,0.000221907
0.0210771,0.0134661,-0.000329076
-0.00393475,-0.00251389,6.14329e-05
0.0500062,0.0319487,-0.000780743
0.00461625,0.0029493,-7.20733e-05
-0.00324591,-0.00207379,5.06782e-05
0.0258006,0.0164838,-0.000402822
0.00670777,0.00428555,-0.000104728
0.0658024,0.0420408,-0.00102737
0.011543,0.00737476,-0.00018022
0.0412963,0.026384,-0.000644757
0.0148726,0.00950202,-0.000232205
-0.00613298,-0.00391832,9.57537e-05
0.040005,0.0255589,-0.000624595
0.0193661,0.0123729,-0.000302362
0.0113814,0.0072715,-0.000177697
-0.00582854,-0.00372382,9.10006e-05
0.000135916,8.68359e-05,-2.12205e-06
-0.00112678,-0.000719891,1.75923e-05
0.0114213,0.00729701,-0.00017832
0.0366047,0.0233865,-0.000571507
0.0257427,0.0164468,-0.000401918
-0.00472612,-0.00301949,7.37886e-05
0.0118399,0.00756441,-0.000184855
0.00338685,0.00216384,-5.28787e-05
0.040705,0.0260062,-0.000635524
0.0181444,0.0115924,-0.000283288
0.0416611,0.0266171,-0.000650452
0.00181312,0.00115839,-2.83081e-05
0.018346,0.0117211,-0.000286434
-0.0167727,-0.010716,0.000261871
0.0505022,0.0322656,-0.000788488
0.0136049,0.00869211,-0.000212413
0.00641499,0.0040985,-0.000100157
0.00267672,0.00171014,-4.17915e-05
-0.000912482,-0.000582979,1.42465e-05
0.0201486,0.0128729,-0.000314579
0.000528582,0.000337708,-8.25272e-06
0.0635813,0.0406217,-0.000992691
0.00657486,0.00420064,-0.000102653
-0.00288626,-0.00184401,4.50629e-05
0.0463122,0.0295886,-0.00072307
-0.000108571,-6.93654e-05,1.69511e-06
0.0650705,0.0415731,-0.00101594
-0.0020056,-0.00128136,3.13133e-05
0.045798,0.02926,-0.00071504
-0.00671607,-0.00429086,0.000104858
0.010922,0.006978,-0.000170525
0.00802147,0.00512487,-0.000125239
0.0104431,0.00667203,-0.000163047
0.014679,0.0093783,-0.000229182
-0.0201603,-0.0128803,0.000314761
0.0110761,0.00707646,-0.000172931
-0.00385052,-0.00246008,6.0118e-05
0.0171893,0.0109821,-0.000268375
-0.00353839,-0.00226065,5.52446e-05
0.0389427,0.0248803,-0.00060801
-0.00542816,-0.00346802,8.47495e-05
0.00751004,0.00479812,-0.000117254
0.062373,0.0398497,-0.000973825
0.0184845,0.0118097,-0.000288598
0.0483035,0.0308608,-0.000754159
0.0137362,0.00877599,-0.000214463
0.0141246,0.00902413,-0.000220527
0.0204316,0.0130537,-0.000318998
-0.00365998,-0.00233834,5.7143e-05
0.0472894,0.0302129,-0.000738326
