mx,my,mz
0.100633,-0.105814,-0.00990098
-0.041452,0.0605846,0.0038079
-0.00663661,0.0294654,0.000295219
0.0857432,-0.081012,-0.0085816
-0.118805,0.122703,0.0117243
0.109225,-0.115162,-0.0107414
-0.0528865,0.0711265,0.00495654
0.00485163,0.0178058,-0.00084181
0.0763864,-0.0697342,-0.00768385
-0.110719,0.113885,0.0109336
-0.100739,0.106863,0.00989653
0.0587618,-0.0453596,-0.00604278
0.0282494,-0.0073397,-0.0031352
-0.0756199,0.0895051,0.0072811
0.115552,-0.124845,-0.0113157
-0.1085,0.114817,0.0106634
0.0674409,-0.0558682,-0.00687472
0.0186005,0.0032641,-0.00219314
-0.0662131,0.0807954,0.00633678
0.10823,-0.117358,-0.010592
0.103232,-0.108647,-0.0101552
-0.0448461,0.0637267,0.00414867
-0.00328083,0.0260997,-3.75771e-05
0.0830888,-0.0778145,-0.00832686
-0.116539,0.120234,0.0115027
0.106811,-0.112539,-0.0105052
-0.0496124,0.0681193,0.00462744
0.00150861,0.0212398,-0.000511569
0.0791906,-0.0731155,-0.00795291
-0.113172,0.116562,0.0111735
-0.105598,0.11184,0.0103767
0.0641549,-0.0518778,-0.00655996
0.022346,-0.0008145,-0.0025594
-0.0699127,0.0842196,0.00670816
0.111137,-0.120329,-0.0108793
-0.103815,0.110012,0.0102005
0.0621603,-0.0494619,-0.00636872
0.0245642,-0.00325259,-0.00277602
-0.0720745,0.086221,0.00692525
0.112819,-0.122049,-0.0110456
0.108167,-0.114014,-0.010638
-0.0514468,0.0698051,0.00481184
0.00337627,0.0193256,-0.000696161
0.0776328,-0.0712371,-0.00780341
-0.111812,0.115079,0.0110405
0.101791,-0.107077,-0.0100142
-0.0429567,0.0619793,0.00395892
-0.00515441,0.0279826,0.000148193
0.0845782,-0.0796088,-0.00846983
-0.117813,0.121622,0.0116273
-0.109024,0.115355,0.0107152
0.0680396,-0.0565964,-0.00693207
0.0179056,0.00401546,-0.00212509
-0.0655198,0.0801537,0.00626716
0.107681,-0.116798,-0.0105377
-0.100158,0.106269,0.00983913
0.0581269,-0.0445956,-0.00598183
0.028925,-0.00809367,-0.00320099
-0.0762638,0.0901018,0.00734575
0.116045,-0.125349,-0.0113645
0.108716,-0.114609,-0.0106916
-0.0521925,0.0704896,0.00488676
0.00413934,0.0185404,-0.000771483
0.0769899,-0.0704619,-0.00774177
-0.111249,0.114464,0.0109855
0.101194,-0.106426,-0.00995588
-0.0421798,0.0612595,0.00388097
-0.00592079,0.02875,0.000224179
0.085182,-0.0803361,-0.00852773
-0.118328,0.122183,0.0116776
-0.106536,0.112802,0.0104694
0.0652125,-0.0531607,-0.00666124
0.021153,0.000489777,-0.00244286
-0.0687412,0.0831352,0.00659061
0.110221,-0.119392,-0.0107887
-0.102845,0.109018,0.0101047
0.0610821,-0.0481584,-0.00626539
0.0257461,-0.00455847,-0.00289125
-0.0732178,0.0872797,0.00703995
0.113703,-0.122953,-0.011133
0.104172,-0.10967,-0.0102471
-0.046088,0.0648732,0.00427335
-0.00204161,0.0248488,-0.000160286
0.082093,-0.0766145,-0.00823137
-0.115684,0.119301,0.0114191
0.1059,-0.11155,-0.0104162
-0.0483899,0.0669945,0.00450465
0.000271504,0.0225018,-0.00038928
0.0802105,-0.0743453,-0.0080507
-0.114058,0.117529,0.0112601
-0.101356,0.107494,0.00995746
0.0594387,-0.0461752,-0.00610771
0.0275247,-0.0065324,-0.00306464
-0.0749271,0.0888632,0.0072116
0.11502,-0.124301,-0.0112632
-0.107935,0.114237,0.0106076
0.0667973,-0.0550857,-0.00681311
0.0193431,0.00245927,-0.00226579
-0.0669516,0.0814789,0.00641089
0.108814,-0.117954,-0.0106496
