mx,my,mz
0.0286287,0.0344777,-0.00391083
0.0294855,0.0338196,-0.00351227
-0.0100427,-0.0118025,0.0012828
0.0286287,0.0344777,-0.00391083
0.0294855,0.0338196,-0.00351227
-0.0100427,-0.0118025,0.0012828
-0.00671615,-0.00787256,0.000872362
-0.00682423,-0.00777125,0.000816567
0.02955,0.0337444,-0.00362611
-0.00671615,-0.00787256,0.000872362
-0.00682423,-0.00777125,0.000816567
0.02955,0.0337444,-0.00362611
-0.00657356,-0.00797405,0.000894763
-0.00669783,-0.0078924,0.000841157
0.0285644,0.0345534,-0.00379709
-0.00657356,-0.00797405,0.000894763
-0.00669783,-0.0078924,0.000841157
0.0285644,0.0345534,-0.00379709
0.0286287,0.0344777,-0.00391083
0.0294855,0.0338196,-0.00351227
-0.0100427,-0.0118025,0.0012828
0.0286287,0.0344777,-0.00391083
0.0294855,0.0338196,-0.00351227
-0.0100427,-0.0118025,0.0012828
-0.00671615,-0.00787256,0.000872362
-0.00682423,-0.00777125,0.000816567
0.02955,0.0337444,-0.00362611
-0.00671615,-0.00787256,0.000872362
-0.00682423,-0.00777125,0.000816567
0.02955,0.0337444,-0.00362611
-0.00657356,-0.00797405,0.000894763
-0.00669783,-0.0078924,0.000841157
0.0285644,0.0345534,-0.00379709
-0.00657356,-0.00797405,0.000894763
-0.00669783,-0.0078924,0.000841157
0.0285644,0.0345534,-0.00379709
