mx,my,mz
0.0560715,-0.0250405,0.260234
-0.0522382,0.0233243,-0.242439
0.0400655,-0.0178857,0.185935
-0.0144027,0.00643088,-0.0668438
-0.0187524,0.00837288,-0.0870309
0.0424435,-0.0189455,0.196963
-0.0531871,0.0237437,-0.246818
-0.053182,0.0237456,-0.246819
0.0560763,-0.025032,0.260234
-0.0522383,0.023324,-0.242439
0.0400629,-0.0178881,0.185935
-0.014404,0.00642976,-0.0668437
-0.0187541,0.00837224,-0.0870306
0.0424392,-0.0189517,0.196963
0.0424421,-0.0189463,0.196963
-0.0531822,0.0237454,-0.246819
0.0560715,-0.0250364,0.260235
-0.0522428,0.0233199,-0.242438
0.0400669,-0.0178867,0.185934
-0.0144027,0.00643148,-0.0668438
-0.0187526,0.00837277,-0.0870308
-0.0187526,0.00837293,-0.0870309
0.0424391,-0.0189491,0.196964
-0.0531868,0.0237411,-0.246819
0.0560783,-0.0250339,0.260234
-0.0522379,0.0233269,-0.242439
0.0400635,-0.017888,0.185935
-0.0144035,0.00642999,-0.0668437
-0.0144028,0.00643072,-0.0668438
-0.0187541,0.0083715,-0.0870307
0.0424435,-0.0189476,0.196963
-0.0531816,0.0237485,-0.246819
0.0560725,-0.0250361,0.260235
-0.0522408,0.0233211,-0.242439
0.0400632,-0.0178882,0.185935
0.0400669,-0.0178848,0.185935
-0.0144038,0.00643035,-0.0668436
-0.0187524,0.00837383,-0.0870308
0.0424397,-0.018949,0.196963
-0.0531847,0.0237424,-0.246819
0.0560719,-0.0250368,0.260235
-0.0522376,0.023324,-0.242439
-0.052243,0.0233224,-0.242438
0.0400629,-0.0178905,0.185935
-0.0144029,0.00643068,-0.0668438
-0.0187536,0.00837181,-0.0870307
0.0424394,-0.0189493,0.196963
-0.0531813,0.0237455,-0.246819
0.0560784,-0.0250307,0.260234
