mx,my,mz
-0.0135341,0.0100515,-0.0876486
-0.000222308,0.000165103,-0.0014397
0.0132568,-0.00984549,0.0858524
-0.0241729,0.0179527,-0.156547
0.029107,-0.0216171,0.1885
-0.0288861,0.0214531,-0.18707
0.0229163,-0.0170194,0.148408
-0.0116908,0.00868247,-0.0757109
-0.0028408,0.0021098,-0.0183974
0.0127995,-0.00950592,0.0828913
-0.0145423,0.0108002,-0.0941777
0.0105835,-0.00786014,0.0685401
0.000607738,-0.000451353,0.00393578
-0.0282405,0.0209736,-0.182889
0.0319571,-0.0237338,0.206958
0.0146979,-0.0109158,0.0951854
-0.000337097,0.000250354,-0.00218308
-0.0144569,0.0107368,-0.0936245
0.0264462,-0.019641,0.171269
-0.0335876,0.0249447,-0.217517
0.0349528,-0.0259587,0.226359
-0.0324876,0.0241278,-0.210394
0.0259386,-0.019264,0.167981
-0.0145824,0.01083,-0.0944376
0.00173206,-0.00128636,0.011217
0.00334928,-0.00248743,0.0216903
0.00109865,-0.000815942,0.00711499
-0.0274828,0.0204108,-0.177982
0.0338757,-0.0251587,0.219383
-0.0249657,0.0185414,-0.161681
-0.0155946,0.0115818,-0.100992
0.00140002,-0.00103976,0.00906668
0.0137198,-0.0101894,0.0888508
-0.0275955,0.0204945,-0.178711
0.0357043,-0.0265168,0.231225
-0.0382705,0.0284227,-0.247845
0.0373286,-0.0277231,0.241745
-0.034206,0.025404,-0.221522
0.0283962,-0.0210892,0.183897
-0.0192263,0.0142789,-0.124512
0.0107399,-0.00797627,0.0695528
-0.0291945,0.0216821,-0.189067
0.0352097,-0.0261495,0.228022
-0.032324,0.0240063,-0.209334
0.0272535,-0.0202405,0.176497
0.0152807,-0.0113487,0.0989599
-0.000703796,0.000522693,-0.00455787
-0.0148612,0.0110371,-0.0962429
0.029139,-0.0216409,0.188708
-0.0374188,0.0277901,-0.242328
0.0398617,-0.0296044,0.258149
-0.0397227,0.0295011,-0.257249
0.0382316,-0.0283937,0.247593
-0.035854,0.0266279,-0.232195
0.0315201,-0.0234093,0.204128
-0.035842,0.026619,-0.232117
0.0369872,-0.0274695,0.239533
-0.0364998,0.0271075,-0.236377
0.0346978,-0.0257693,0.224707
-0.0271655,0.0201752,-0.175927
-0.0120924,0.00898072,-0.0783115
-0.00310835,0.0023085,-0.02013
0.0193203,-0.0143488,0.125121
-0.0324677,0.024113,-0.210264
0.038749,-0.028778,0.250943
-0.0407972,0.0302991,-0.264208
0.0409956,-0.0304465,0.265492
-0.0405628,0.0301251,-0.26269
0.0390153,-0.0289758,0.252668
-0.0407879,0.0302923,-0.264148
0.0409821,-0.0304365,0.265405
-0.039734,0.0295096,-0.257322
0.0383597,-0.0284888,0.248422
-0.0340369,0.0252784,-0.220427
0.0253642,-0.0188374,0.164262
0.00574186,-0.00426435,0.037185
0.0105873,-0.00786292,0.0685644
-0.0262314,0.0194815,-0.169878
0.0357662,-0.0265627,0.231626
-0.0398946,0.0296288,-0.258362
0.0414295,-0.0307687,0.268302
-0.0419432,0.0311502,-0.271629
0.0414791,-0.0308056,0.268623
-0.0420893,0.0312588,-0.272576
0.0420751,-0.0312483,0.272484
-0.0414762,0.0308034,-0.268605
