mx,my,mz
0.0147501,0.0134939,-0.000591139
0.0147478,0.0134966,-0.0005849
0.0147549,0.0134887,-0.0005899
0.0147457,0.0134988,-0.000588049
0.0147535,0.0134904,-0.000586044
0.0147501,0.0134939,-0.000591139
0.0147478,0.0134966,-0.0005849
0.0147549,0.0134887,-0.0005899
0.0147457,0.0134988,-0.000588049
0.0147535,0.0134904,-0.000586044
0.0147449,0.0134997,-0.000587196
0.0147426,0.0135025,-0.000580957
0.0147497,0.0134946,-0.000585957
0.0147405,0.0135046,-0.000584106
0.0147483,0.0134963,-0.000582101
0.0147449,0.0134997,-0.000587196
0.0147426,0.0135025,-0.000580957
0.0147497,0.0134946,-0.000585957
0.0147405,0.0135046,-0.000584106
0.0147483,0.0134963,-0.000582101
0.014748,0.0134961,-0.000594738
0.0147457,0.0134988,-0.000588499
0.0147528,0.0134909,-0.000593499
0.0147436,0.013501,-0.000591648
0.0147514,0.0134926,-0.000589643
0.014748,0.0134961,-0.000594738
0.0147457,0.0134988,-0.000588499
0.0147528,0.0134909,-0.000593499
0.0147436,0.013501,-0.000591648
0.0147514,0.0134926,-0.000589643
0.0147482,0.0134962,-0.000586478
0.0147459,0.0134989,-0.000580239
0.014753,0.013491,-0.000585238
0.0147438,0.0135011,-0.000583388
0.0147516,0.0134927,-0.000581383
0.0147482,0.0134962,-0.000586478
0.0147459,0.0134989,-0.000580239
0.014753,0.013491,-0.000585238
0.0147438,0.0135011,-0.000583388
0.0147516,0.0134927,-0.000581383
0.0147448,0.0134997,-0.0005923
0.0147425,0.0135024,-0.000586062
0.0147495,0.0134945,-0.000591061
0.0147404,0.0135046,-0.000589211
0.0147482,0.0134962,-0.000587206
0.0147448,0.0134997,-0.000592301
0.0147425,0.0135024,-0.000586062
0.0147495,0.0134945,-0.000591061
0.0147404,0.0135046,-0.000589211
0.0147482,0.0134962,-0.000587206
0.0147501,0.0134939,-0.000591138
0.0147478,0.0134966,-0.0005849
0.0147549,0.0134887,-0.0005899
0.0147457,0.0134988,-0.000588049
0.0147535,0.0134904,-0.000586043
0.0147501,0.0134939,-0.000591139
0.0147478,0.0134966,-0.0005849
0.0147549,0.0134887,-0.0005899
0.0147457,0.0134988,-0.000588049
0.0147535,0.0134904,-0.000586044
0.0147449,0.0134997,-0.000587196
0.0147426,0.0135025,-0.000580957
0.0147497,0.0134946,-0.000585957
0.0147405,0.0135046,-0.000584106
0.0147483,0.0134963,-0.000582101
0.0147449,0.0134997,-0.000587196
0.0147426,0.0135025,-0.000580957
0.0147497,0.0134946,-0.000585957
0.0147405,0.0135046,-0.000584106
0.0147483,0.0134963,-0.000582101
0.014748,0.0134961,-0.000594738
0.0147457,0.0134988,-0.000588499
0.0147528,0.0134909,-0.000593499
0.0147436,0.013501,-0.000591648
0.0147514,0.0134926,-0.000589643
0.014748,0.0134961,-0.000594738
0.0147457,0.0134988,-0.000588499
0.0147528,0.0134909,-0.000593499
0.0147436,0.013501,-0.000591648
0.0147514,0.0134926,-0.000589643
0.0147482,0.0134962,-0.000586478
0.0147459,0.0134989,-0.000580239
0.014753,0.013491,-0.000585238
0.0147438,0.0135011,-0.000583388
0.0147516,0.0134927,-0.000581383
0.0147482,0.0134962,-0.000586478
0.0147459,0.0134989,-0.000580239
0.014753,0.013491,-0.000585238
0.0147438,0.0135011,-0.000583388
0.0147516,0.0134927,-0.000581383
0.0147448,0.0134997,-0.000592301
0.0147425,0.0135024,-0.000586062
0.0147495,0.0134945,-0.000591061
0.0147404,0.0135046,-0.000589211
0.0147482,0.0134962,-0.000587206
0.0147448,0.0134997,-0.0005923
0.0147425,0.0135024,-0.000586062
0.0147496,0.0134945,-0.000591061
0.0147404,0.0135046,-0.000589211
0.0147482,0.0134962,-0.000587206
