mx,my,mz
0.0531192,0.135028,0.0228521
-0.073554,-0.186966,-0.0316515
0.0813865,0.206868,0.0350318
-0.0829552,-0.210845,-0.0357195
0.0831566,0.21135,0.0358165
-0.086164,-0.218987,-0.0371211
0.0804101,0.204357,0.0346521
-0.0706396,-0.179522,-0.030447
0.0501621,0.127479,0.0216246
0.0075315,0.0191422,0.00324293
0.0232772,0.0591517,0.0100377
0.0501426,0.127471,0.0215596
-0.0759404,-0.193032,-0.0326785
0.0852853,0.216777,0.0367121
-0.0900186,-0.2288,-0.0387611
0.0831356,0.211294,0.0358124
-0.0706384,-0.179524,-0.0304411
0.0447402,0.113696,0.0192937
0.0254976,0.0648124,0.0109699
-0.0372821,-0.094756,-0.0160568
-0.0442564,-0.112473,-0.0190724
0.0174108,0.0442342,0.00752079
0.0609141,0.154852,0.0261939
-0.0932924,-0.237138,-0.0401483
0.0950898,0.241695,0.0409384
-0.0760323,-0.193245,-0.0327491
0.0501611,0.12748,0.0216204
0.0254973,0.0648128,0.0109678
-0.0496019,-0.126072,-0.0213564
0.0537914,0.136715,0.0231692
0.0450465,0.11448,0.0194144
-0.0195035,-0.0495513,-0.00842439
-0.0600589,-0.152684,-0.0258191
0.0936772,0.23812,0.0403097
-0.0972614,-0.247216,-0.0418715
0.0863136,0.21938,0.0371711
0.00753019,0.0191443,0.00323393
-0.0372805,-0.0947583,-0.016047
0.0537903,0.136716,0.0231626
-0.0582461,-0.148034,-0.0250907
-0.0275526,-0.0700138,-0.0118848
-0.0437979,-0.111355,-0.0188142
0.0733989,0.186582,0.0315723
-0.0845687,-0.214963,-0.0363944
0.094089,0.23915,0.0405075
-0.0778996,-0.197994,-0.0335473
0.0531247,0.135021,0.0228847
0.0232735,0.0591567,0.0100164
-0.0442537,-0.112477,-0.0190568
0.0450451,0.114482,0.0194061
-0.0437997,-0.111352,-0.0188241
0.0701733,0.178383,0.0301827
-0.0797967,-0.202835,-0.034337
0.0892293,0.2268,0.0384114
-0.0825682,-0.20986,-0.0355551
0.0838076,0.213005,0.036097
-0.0735607,-0.186957,-0.0316907
0.0501508,0.12746,0.0216068
0.0174061,0.0442405,0.00749448
-0.0195,-0.0495559,-0.0084054
0.0734008,0.186579,0.0315815
-0.0797971,-0.202834,-0.0343383
0.0866625,0.220278,0.0373023
-0.0850595,-0.216195,-0.0366234
0.0855108,0.217333,0.0368301
-0.0826463,-0.210045,-0.0356068
0.0813931,0.206859,0.0350696
-0.0759484,-0.193022,-0.0327235
0.0609223,0.154841,0.026239
-0.0600646,-0.152676,-0.0258497
-0.0845703,-0.214961,-0.0364017
0.0892287,0.226801,0.0384066
-0.0850586,-0.216196,-0.0366174
0.0868403,0.220716,0.0373959
-0.0868093,-0.220628,-0.0373952
0.0852677,0.216703,0.0367412
-0.0829612,-0.210837,-0.0357534
0.0852923,0.216768,0.0367506
-0.0932991,-0.23713,-0.0401841
0.0936817,0.238114,0.0403326
0.0940887,0.239151,0.0405037
-0.0825658,-0.209864,-0.0355399
0.085508,0.217336,0.0368136
-0.0868074,-0.22063,-0.0373845
0.086415,0.219624,0.0372278
-0.0875029,-0.222382,-0.0377065
0.0831611,0.211344,0.0358415
-0.0900241,-0.228792,-0.0387912
0.0950943,0.241689,0.0409617
-0.0972636,-0.247213,-0.0418813
-0.0778965,-0.197999,-0.0335275
0.0838033,0.213011,0.036071
-0.0826414,-0.210051,-0.0355783
0.0852637,0.216708,0.0367181
-0.0875006,-0.222385,-0.0376938
0.0837216,0.212773,0.0360763
-0.0861661,-0.218984,-0.0371326
0.0831388,0.21129,0.0358292
-0.076035,-0.193241,-0.0327622
0.0863136,0.219381,0.0371683
