mx,my,mz
0.00158446,0.0161767,-0.238891
-0.00125218,-0.0127842,0.188792
0.00019169,0.00195707,-0.0289013
0.000154012,0.0015724,-0.0232206
-0.000310296,-0.00316799,0.0467837
0.000383033,0.0039106,-0.0577503
-0.000350505,-0.0035785,0.052846
0.000285755,0.00291744,-0.0430836
-0.000211075,-0.00215498,0.031824
0.000182592,0.00186419,-0.0275296
-0.000224683,-0.00229392,0.0338758
0.000393384,0.00401628,-0.059311
-0.00128952,-0.0131655,0.194423
0.00158882,0.0162212,-0.239548
-0.0016402,-0.0167458,0.247296
-0.00125544,-0.0128175,0.189285
0.000124294,0.00126899,-0.01874
0.000373151,0.00380971,-0.0562604
-0.000682619,-0.00696925,0.102919
0.000902593,0.00921509,-0.136085
-0.000970178,-0.0099051,0.146275
0.000975787,0.00996237,-0.147121
-0.000920551,-0.00939844,0.138793
0.000859568,0.00877582,-0.129598
-0.000827932,-0.00845283,0.124828
0.000825875,0.00843183,-0.124518
-0.0013952,-0.0142444,0.210356
0.00161225,0.0164604,-0.243081
-0.0016527,-0.0168734,0.24918
0.00159296,0.0162635,-0.240173
0.00020613,0.0021045,-0.0310785
0.000365584,0.00373245,-0.0551194
-0.000807378,-0.00824299,0.121729
0.00116581,0.0119024,-0.17577
-0.00134035,-0.0136845,0.202087
0.00142666,0.0145656,-0.215099
-0.0014356,-0.0146569,0.216447
0.00141586,0.0144553,-0.213471
-0.00139058,-0.0141973,0.20966
0.00134484,0.0137302,-0.202763
-0.00157417,-0.0160716,0.23734
0.00167478,0.0170987,-0.252508
-0.00168647,-0.0172181,0.254271
0.00162095,0.0165492,-0.244393
-0.00130748,-0.0133488,0.197131
0.000135866,0.00138713,-0.0204846
-0.000672974,-0.00687078,0.101465
0.0011632,0.0118758,-0.175377
-0.00145335,-0.0148381,0.219124
0.00161015,0.016439,-0.242765
-0.00166918,-0.0170416,0.251664
0.00169176,0.0172721,-0.255068
-0.00169386,-0.0172936,0.255385
0.00167405,0.0170913,-0.252398
-0.00174339,-0.0177992,0.262853
0.00176946,0.0180655,-0.266784
-0.00175266,-0.0178939,0.26425
0.00168519,0.0172051,-0.254078
-0.00142222,-0.0145202,0.214429
0.000460744,0.004704,-0.0694669
-0.000302366,-0.00308703,0.0455881
0.000899953,0.00918814,-0.135687
-0.00134253,-0.0137067,0.202415
0.00161232,0.0164611,-0.243091
-0.00172858,-0.0176481,0.26062
0.00178218,0.0181953,-0.268701
-0.00180164,-0.018394,0.271635
0.00180177,0.0183953,-0.271655
-0.00182508,-0.0186333,0.275169
0.00183156,0.0186995,-0.276147
-0.00181931,-0.0185744,0.2743
0.00177458,0.0181177,-0.267555
-0.00159626,-0.0162971,0.24067
0.000905527,0.00924504,-0.136527
-0.000306603,-0.00313028,0.0462269
0.000398778,0.00407135,-0.0601242
-0.000986981,-0.0100767,0.148808
0.0014397,0.0146987,-0.217065
-0.00167681,-0.0171196,0.252815
0.00178537,0.0182279,-0.269183
-0.00182763,-0.0186594,0.275554
0.0018419,0.0188051,-0.277706
-0.0018517,-0.0189051,0.279183
0.00185474,0.0189361,-0.279642
-0.0018509,-0.0188969,0.279063
0.00183201,0.018704,-0.276214
-0.00175074,-0.0178743,0.263961
0.00138978,0.0141891,-0.209539
-0.000893426,-0.0091215,0.134703
0.000250841,0.00256098,-0.0378196
-0.000402597,-0.00411035,0.0607
0.00102126,0.0104267,-0.153977
-0.00146606,-0.0149678,0.221039
0.00170733,0.0174311,-0.257416
-0.00180797,-0.0184586,0.272589
0.00184447,0.0188313,-0.278093
-0.00185825,-0.018972,0.280171
0.00186229,0.0190132,-0.280779
-0.00186179,-0.019008,0.280704
0.00185447,0.0189333,-0.279601
-0.00182586,-0.0186412,0.275287
0.00168597,0.0172131,-0.254196
-0.0014139,-0.0144353,0.213175
0.000895173,0.00913933,-0.134966
-0.000251358,-0.00256626,0.0378976
0.000378802,0.0038674,-0.0571123
-0.00100158,-0.0102257,0.15101
0.00146765,0.0149841,-0.221279
-0.00171743,-0.0175343,0.258939
0.00181233,0.0185031,-0.273247
-0.00185326,-0.018921,0.279418
0.00186261,0.0190164,-0.280827
-0.0018648,-0.0190389,0.281159
0.00186219,0.0190121,-0.280764
-0.00185165,-0.0189045,0.279175
0.00180435,0.0184216,-0.272044
-0.00169641,-0.0173196,0.255769
0.00141855,0.0144828,-0.213877
-0.000922878,-0.00942219,0.139143
0.000288033,0.00294069,-0.0434271
-0.000340667,-0.00347807,0.0513628
0.000975119,0.00995555,-0.14702
-0.00146455,-0.0149525,0.220812
0.001709,0.0174482,-0.257668
-0.00183107,-0.0186944,0.276072
0.00185603,0.0189493,-0.279835
-0.00186251,-0.0190154,0.280813
0.00186268,0.0190172,-0.280839
-0.00185824,-0.0189719,0.28017
0.00184256,0.0188118,-0.277805
-0.00180147,-0.0183922,0.27161
0.0016879,0.0172328,-0.254487
-0.00142137,-0.0145115,0.214301
0.000947606,0.00967466,-0.142872
-0.000316059,-0.00322683,0.0476525
0.000332521,0.0033949,-0.0501346
-0.000970524,-0.00990864,0.146327
0.00144124,0.0147144,-0.217297
-0.00176487,-0.0180185,0.266091
0.00183637,0.0187486,-0.276872
-0.00185305,-0.0189188,0.279386
0.00185629,0.0189519,-0.279875
-0.00185332,-0.0189216,0.279428
0.00184397,0.0188262,-0.278018
-0.00182762,-0.0186592,0.275552
0.00178072,0.0181803,-0.268481
-0.00166058,-0.0169538,0.250368
0.00140072,0.0143008,-0.211188
-0.000922218,-0.00941546,0.139044
0.000320396,0.0032711,-0.0483064
-0.000377464,-0.00385375,0.0569107
0.000972006,0.00992377,-0.14655
-0.00161973,-0.0165367,0.244208
0.00178463,0.0182203,-0.269071
-0.00182538,-0.0186363,0.275214
0.00183617,0.0187465,-0.276842
-0.00183055,-0.0186891,0.275994
0.00181015,0.0184809,-0.272919
-0.00180814,-0.0184604,0.272616
0.00178649,0.0182393,-0.269351
-0.00172808,-0.017643,0.260545
0.00160094,0.0163449,-0.241375
-0.00131094,-0.0133841,0.197651
0.00084712,0.00864874,-0.127721
-0.000239596,-0.00244617,0.0361241
0.000508513,0.0051917,-0.0766691
-0.00144228,-0.014725,0.217454
0.00169651,0.0173207,-0.255785
-0.00176256,-0.017995,0.265743
0.00178037,0.0181768,-0.268429
-0.00175896,-0.0179582,0.2652
0.0016993,0.0173491,-0.256206
-0.00171576,-0.0175172,0.258688
0.001711,0.0174686,-0.257969
-0.00168429,-0.0171959,0.253943
0.00161937,0.016533,-0.244154
-0.00145155,-0.0148197,0.218852
0.00114374,0.0116771,-0.172443
-0.000637295,-0.00650651,0.0960856
8.99486e-05,0.000918336,-0.0135616
-0.00131846,-0.0134609,0.198786
0.00162684,0.0166094,-0.245281
-0.00169326,-0.0172875,0.255295
0.00168642,0.0172177,-0.254264
-0.00159945,-0.0163297,0.241151
0.00140191,0.0143129,-0.211367
-0.00144563,-0.0147592,0.217959
0.00146706,0.014978,-0.22119
-0.00148024,-0.0151126,0.223177
0.00146367,0.0149434,-0.220679
-0.00136845,-0.0139713,0.206322
0.00118025,0.0120498,-0.177947
-0.000804441,-0.008213,0.121286
0.00034829,0.00355589,-0.0525121
0.000228471,0.00233259,-0.0344468
0.00159525,0.0162868,-0.240517
-0.00165557,-0.0169026,0.249612
0.00161763,0.0165153,-0.243891
-0.00141488,-0.0144454,0.213324
0.000894553,0.009133,-0.134873
-0.000910073,-0.00929145,0.137213
0.000944866,0.00964668,-0.142458
-0.00100321,-0.0102423,0.151255
0.00105097,0.01073,-0.158456
-0.00103392,-0.0105559,0.155885
0.000952008,0.00971959,-0.143535
-0.000713374,-0.00728324,0.107556
0.000384796,0.00392861,-0.0580162
0.000126467,0.00129117,-0.0190676
-0.00125926,-0.0128565,0.18986
-0.00164102,-0.0167541,0.247418
0.00159051,0.0162384,-0.239803
-0.00129896,-0.0132618,0.195846
0.000437327,0.00446493,-0.0659363
-0.000295152,-0.00301337,0.0445003
0.000266804,0.00272395,-0.0402263
-0.000305098,-0.00311492,0.0459999
0.000381565,0.00389562,-0.057529
-0.00044068,-0.00449916,0.0664419
0.000462622,0.00472317,-0.0697501
-0.000371299,-0.0037908,0.0559812
0.000195555,0.00199654,-0.0294841
0.00017401,0.00177657,-0.0262358
-0.00124999,-0.0127619,0.188463
0.00158474,0.0161796,-0.238934
