mx,my,mz
0.044056,-0.0642689,-0.00427836
-0.0181086,0.0264113,0.00175499
-0.142432,0.207782,0.0138279
0.158897,-0.231796,-0.0154238
-0.158665,0.231453,0.015397
0.158903,-0.231792,-0.0154145
-0.142442,0.207776,0.0138127
-0.018102,0.0264151,0.00176488
-0.0181034,0.0264148,0.00175572
-0.0981441,0.143169,0.00953376
0.122681,-0.178966,-0.0119157
-0.154926,0.226002,0.0150412
0.158945,-0.231859,-0.0154267
-0.154932,0.225999,0.0150325
0.122691,-0.17896,-0.0119012
-0.0981527,0.143164,0.0095207
-0.14244,0.207777,0.0138266
0.122683,-0.178964,-0.0119152
-0.141219,0.206006,0.0137153
0.141734,-0.206756,-0.0137634
-0.154702,0.22567,0.0150173
0.141739,-0.206753,-0.0137558
-0.141227,0.206001,0.0137036
0.12269,-0.17896,-0.011905
0.158901,-0.231793,-0.0154227
-0.154928,0.226001,0.0150406
0.141733,-0.206757,-0.0137633
-0.150568,0.219644,0.0146199
0.126495,-0.184523,-0.0122828
-0.150572,0.219642,0.0146137
0.141739,-0.206753,-0.0137538
-0.154932,0.225999,0.0150348
-0.158665,0.231453,0.0153964
0.158942,-0.231861,-0.0154265
-0.154698,0.225672,0.0150175
0.12649,-0.184526,-0.0122832
-0.123853,0.180674,0.0120236
0.126496,-0.184523,-0.0122753
-0.154703,0.22567,0.0150102
0.158945,-0.231859,-0.0154216
0.158897,-0.231796,-0.0154146
-0.154924,0.226004,0.015033
0.14173,-0.206759,-0.0137567
-0.150565,0.219646,0.0146145
0.126491,-0.184526,-0.0122759
-0.150569,0.219644,0.0146083
0.141736,-0.206756,-0.0137472
-0.154928,0.226002,0.0150272
-0.142434,0.207782,0.0138133
0.122678,-0.178969,-0.0119026
-0.141214,0.20601,0.013705
0.14173,-0.206759,-0.0137551
-0.154699,0.225672,0.0150109
0.141735,-0.206756,-0.0137476
-0.141222,0.206005,0.0136933
0.122684,-0.178965,-0.0118924
-0.0181074,0.0264115,0.00176436
-0.0981387,0.143173,0.00952233
0.122677,-0.178969,-0.0119067
-0.154924,0.226004,0.0150361
0.158943,-0.231861,-0.0154224
-0.15493,0.226001,0.0150274
0.122687,-0.178963,-0.0118923
-0.0981474,0.143168,0.00950928
