mx,my,mz
-0.00649318,0.0703759,-0.00349259
-0.015517,-0.0518825,-0.00854633
0.0294795,0.018288,0.0156684
-0.0277162,0.01047,-0.0151819
0.0113442,-0.0181256,0.00623654
0.0101588,0.000633882,0.00483216
-0.0246351,0.0316511,-0.012946
0.0238773,-0.0616381,0.0122962
0.0144622,-0.0480833,0.00780547
0.00661206,0.0524126,0.00352803
-0.033992,-0.0352346,-0.0190103
0.0521965,0.00670629,0.0286812
-0.0492037,0.0165777,-0.0273497
0.0278152,-0.0200852,0.0151526
-0.00118545,0.00284778,-0.000770913
-0.0161798,0.0245319,-0.00915667
-0.0173598,0.00219445,-0.00996279
0.0111842,-0.0207238,0.00570837
0.014746,0.0254827,0.00847467
-0.0452366,-0.0143823,-0.0254611
0.0635403,-0.00781447,0.0346972
-0.0563511,0.0275624,-0.0305927
0.029342,-0.031721,0.0151259
0.000602075,0.0190878,0.000857015
0.0157767,0.0409611,0.00876065
-0.0282388,-0.0229104,-0.0153573
0.0159434,0.0032614,0.00800348
0.0133264,0.00632673,0.00749705
-0.0432774,-0.00159026,-0.0237232
0.05727,-0.0167502,0.0304474
-0.0449959,0.0372405,-0.0238093
0.0145689,-0.0468223,0.00697849
-0.00855994,-0.0567697,-0.00494505
0.0348986,0.0548904,0.0187633
-0.041567,-0.0350981,-0.0227487
0.0250644,0.0103842,0.0135795
0.00374759,0.00500108,0.00152342
-0.0290539,-0.00343718,-0.015485
0.0365144,-0.0151884,0.0192115
-0.0206968,0.0399717,-0.0111148
0.000869263,0.034022,6.7057e-05
-0.0250787,-0.0551895,-0.0139557
0.0460741,0.0528732,0.0253824
-0.0493472,-0.0280091,-0.0276799
0.0338138,-0.00272884,0.0187402
-0.00928761,0.0222868,-0.00539515
-0.010055,-0.0198364,-0.00583908
0.0134065,-0.00355963,0.00749015
0.00263779,0.0108379,0.0017207
0.00722692,0.0232475,0.00398876
-0.0258767,-0.0433331,-0.0150396
0.0435402,0.0361464,0.024372
-0.0478156,-0.00550062,-0.026611
0.0374764,-0.029878,0.0199434
-0.018167,0.0493135,-0.00924304
0.00142512,-0.0408588,-0.00029211
-0.00105611,-0.053898,-0.00120917
0.00930869,0.0197249,0.00467987
-0.00420918,0.0134124,-0.00181178
-0.0110564,-0.0278475,-0.00679308
0.0285311,0.0140712,0.0154521
-0.0376146,0.019632,-0.0200808
0.0333867,-0.0543101,0.0169787
-0.0168173,0.0691379,-0.0083629
