mx,my,mz
5.03918e-06,-4.56979e-06,8.21561e-06
-0.0525334,-0.00251632,0.0281983
0.0681812,0.00330729,-0.0365768
-0.0348326,-0.00168535,0.0186892
0.0221177,0.00107325,-0.0118632
-0.0114638,-0.000552969,0.00614461
0.00525616,0.000253013,-0.00280766
-0.0012031,-5.80143e-05,0.000631334
-0.00119227,-5.85133e-05,0.000653136
0.00524782,0.000258103,-0.00282519
-0.0114624,-0.000562585,0.00614974
0.0221229,0.00107965,-0.0118617
-0.0348454,-0.00170565,0.0186776
0.0681962,0.00332974,-0.0365594
-0.0525552,-0.00259542,0.0281525
0.0525269,0.00250941,-0.0282116
0.0309683,-0.0299597,0.0550111
-0.085492,0.0364043,-0.0464675
0.080978,-0.0338827,0.0426263
-0.0666127,0.0368874,-0.0555949
0.0601945,-0.045504,0.0779486
-0.0455717,0.0389621,-0.0692803
0.0382915,-0.0352496,0.0639262
-0.0347282,0.0354248,-0.0658361
0.035449,-0.0394669,0.0747005
-0.0350967,0.0467489,-0.0913918
0.0123252,-0.0395554,0.0846886
0.00659274,0.0381788,-0.0895654
-0.00568526,-0.0408977,0.0953293
-0.0309385,0.0300333,-0.0549618
-0.0681827,-0.00330516,0.0365827
0.00566161,0.0408489,-0.0953631
0.0587208,-0.0568241,0.104322
-0.103921,0.0655642,-0.104966
0.10892,-0.0711672,0.115592
-0.0835859,0.0669102,-0.116694
0.0692734,-0.0621574,0.111978
-0.056858,0.054561,-0.0999711
0.0559293,-0.0546077,0.100467
-0.0596483,0.06264,-0.117127
0.0560475,-0.0682795,0.131442
-0.041503,0.0744979,-0.151715
0.0350023,-0.0689849,0.141882
-0.0586944,0.0568936,-0.104282
0.0854769,-0.0364592,0.0464375
0.0348353,0.00168334,-0.0186943
-0.00657533,-0.038134,0.089592
-0.0350264,0.0689136,-0.141916
0.0867858,-0.0839948,0.154198
-0.102872,0.0803986,-0.139167
0.089249,-0.0719961,0.125845
-0.0589304,0.0560716,-0.102514
0.0209997,-0.021917,0.0409484
-0.0241297,0.0217657,-0.0392602
0.0570175,-0.0561681,0.103533
-0.0609242,0.0733982,-0.141017
0.065138,-0.0822846,0.159374
-0.0867664,0.0840685,-0.154167
0.103906,-0.0656322,0.104931
-0.0809745,0.0339183,-0.0426034
-0.0221204,-0.00107234,0.0118647
-0.012332,0.039532,-0.0846972
0.041515,-0.0744487,0.151729
-0.065149,0.0822351,-0.15939
0.0768664,-0.0744033,0.136584
-0.0587602,0.0537298,-0.0972487
0.0035796,-0.00676629,0.0138809
0.0082797,-0.00666898,0.0116405
-0.0056278,0.00680129,-0.0130657
-0.0100739,0.00644521,-0.0103867
0.0525609,-0.0540357,0.100569
-0.0768608,0.0744356,-0.136574
0.102864,-0.0804495,0.139146
-0.108916,0.0712185,-0.115567
0.0666118,-0.036914,0.0555788
0.0114672,0.000549879,-0.00614124
0.0350938,-0.0467376,0.0913806
-0.0560483,0.0682581,-0.131437
0.0609263,-0.0733762,0.141016
-0.0525588,0.0540327,-0.100566
-0.00268565,0.00259798,-0.00477009
0.0338353,-0.030469,0.0549188
-0.0473406,0.0449408,-0.082092
0.0455865,-0.0450286,0.0830358
-0.0293369,0.0306941,-0.0573344
0.00268593,-0.00260687,0.00477156
0.0587609,-0.0537347,0.097247
-0.0892491,0.0720213,-0.125833
0.0835866,-0.0669405,0.116681
-0.0601964,0.0455282,-0.07794
-0.00526249,-0.00024828,0.00279832
-0.0354402,0.0394607,-0.0746771
0.0596424,-0.0626402,0.117107
-0.0570138,0.0561696,-0.10352
0.0100747,-0.00645315,0.0103833
