mx,my,mz
0.0040952,-0.0161319,-0.0306245
-0.0198134,0.0341037,0.0150476
0.0264929,0.0127821,0.00334848
-0.0180293,-0.00776065,-0.0233334
-0.0036982,0.0429097,0.0233151
0.0235505,-0.00776779,-0.0182715
-0.0268462,0.0129264,-0.00324512
0.0143368,0.0339153,0.0193356
0.0142628,0.0347495,0.0192642
0.00306765,0.0124285,-0.0266944
-0.0231582,-0.00799792,0.0181512
0.0223345,0.0434812,0.00300996
-0.0180818,-0.00855676,-0.0234231
-0.00354752,0.0132782,0.0266355
0.0185668,0.034111,-0.0148786
-0.0302492,-0.016886,-0.00383635
-0.0269682,0.011769,-0.00326683
0.0183192,-0.00721189,0.0232836
0.00203139,0.0431747,-0.0230288
-0.0232298,-0.00879492,0.0182164
0.0263262,0.0139341,0.00333446
-0.0156414,0.0334627,-0.0191115
-0.00346372,-0.0164816,0.030516
0.0184765,0.0349444,-0.0148179
0.0234481,-0.00697461,-0.018201
-0.0240013,0.0426031,-0.00272366
0.0184025,-0.00800595,0.023368
0.00302744,0.0135823,-0.0265462
-0.0198714,0.033267,0.0151027
0.0308806,-0.0157275,0.00372789
-0.0155998,0.0342987,-0.0190346
-0.00354302,0.0121226,0.026776
-0.0036982,0.0429097,0.0233151
0.0235505,-0.00776779,-0.0182715
-0.0268462,0.0129264,-0.00324512
0.0143368,0.0339153,0.0193356
0.0040952,-0.0161319,-0.0306245
-0.0198134,0.0341037,0.0150476
0.0264929,0.0127821,0.00334848
-0.0180293,-0.00776065,-0.0233334
-0.0180818,-0.00855676,-0.0234231
-0.00354752,0.0132782,0.0266355
0.0185668,0.034111,-0.0148786
-0.0302492,-0.016886,-0.00383635
0.0142628,0.0347495,0.0192642
0.00306765,0.0124285,-0.0266944
-0.0231582,-0.00799792,0.0181512
0.0223345,0.0434812,0.00300996
0.0263262,0.0139341,0.00333446
-0.0156414,0.0334627,-0.0191115
-0.00346372,-0.0164816,0.030516
0.0184765,0.0349444,-0.0148179
-0.0269682,0.011769,-0.00326683
0.0183192,-0.00721189,0.0232836
0.00203139,0.0431747,-0.0230288
-0.0232298,-0.00879492,0.0182164
-0.0198714,0.033267,0.0151027
0.0308806,-0.0157275,0.00372789
-0.0155998,0.0342987,-0.0190346
-0.00354302,0.0121226,0.026776
0.0234481,-0.00697461,-0.018201
-0.0240013,0.0426031,-0.00272366
0.0184025,-0.00800595,0.023368
0.00302744,0.0135823,-0.0265462
