mx,my,mz
-0.0561823,0.130167,-0.0182765
-0.0268036,0.0620558,-0.00870101
0.0511694,-0.118493,0.0166192
-0.0511838,0.118531,-0.0166232
0.0367765,-0.0851692,0.0119418
-0.00358953,0.00830776,-0.00115662
-0.0907831,0.210295,-0.0295227
0.0812192,-0.188144,0.0264105
-0.00359634,0.00830386,-0.00116358
0.0367818,-0.0851661,0.0119473
-0.0511867,0.11853,-0.0166263
0.0511694,-0.118493,0.0166195
-0.0268015,0.0620569,-0.00869932
-0.0561848,0.130165,-0.0182782
0.081219,-0.188144,0.0264098
-0.0907788,0.210298,-0.0295182
-0.0620703,0.143798,-0.0201792
-0.0194822,0.0450965,-0.00632844
0.0367818,-0.0851661,0.0119474
-0.0268036,0.0620557,-0.00870148
-0.0474999,0.110056,-0.0154559
0.0742377,-0.171968,0.0241377
-0.0844169,0.195539,-0.0274398
0.0646243,-0.149692,0.021
0.0637428,-0.147645,0.0207081
-0.0620703,0.143798,-0.0201794
-0.00359641,0.00830383,-0.00116363
-0.0561823,0.130167,-0.0182759
0.074238,-0.171968,0.0241381
-0.0826005,0.191318,-0.0268467
0.0783123,-0.181368,0.0254411
-0.0682212,0.157999,-0.0221593
-0.0682211,0.157999,-0.0221596
0.0646242,-0.149692,0.0210004
-0.0907786,0.210298,-0.0295184
0.0812191,-0.188144,0.0264104
-0.0844202,0.195537,-0.0274436
0.0783153,-0.181367,0.0254445
-0.0791376,0.183262,-0.0257043
0.0822506,-0.190478,0.0267144
0.0783122,-0.181368,0.0254417
-0.0844168,0.195539,-0.0274404
0.0812188,-0.188144,0.0264105
-0.090783,0.210295,-0.0295231
0.0646324,-0.149687,0.021009
-0.0682279,0.157995,-0.0221666
0.0822547,-0.190475,0.0267187
-0.0791376,0.183262,-0.0257045
-0.0826004,0.191318,-0.0268474
0.0742376,-0.171968,0.0241386
-0.0561846,0.130165,-0.0182793
-0.00358963,0.00830778,-0.00115616
-0.0620798,0.143793,-0.0201894
0.0637538,-0.147638,0.0207198
-0.068228,0.157995,-0.0221668
0.0783153,-0.181367,0.0254449
0.0742379,-0.171968,0.0241388
-0.0474998,0.110056,-0.015457
-0.0268016,0.062057,-0.00869868
0.0367765,-0.0851692,0.0119415
-0.019473,0.0451018,-0.00631876
-0.0620798,0.143793,-0.0201894
0.0646325,-0.149687,0.021009
-0.0844202,0.195537,-0.0274438
