mx,my,mz
0.0106395,0.0106254,-8.20949e-05
0.0111367,0.0111219,-8.5931e-05
0.0110288,0.0110141,-8.50985e-05
0.0110555,0.0110408,-8.53045e-05
0.0111127,0.0110979,-8.57457e-05
0.0105952,0.0105811,-8.17529e-05
0.0110987,0.0110839,-8.56379e-05
0.0110923,0.0110776,-8.55886e-05
0.0106396,0.0106254,-8.20949e-05
0.0111367,0.0111219,-8.5931e-05
0.0110288,0.0110141,-8.50985e-05
0.0110555,0.0110408,-8.53045e-05
0.0111127,0.0110979,-8.57457e-05
0.0105952,0.0105811,-8.17529e-05
0.0110987,0.0110839,-8.56379e-05
0.0110923,0.0110776,-8.55886e-05
0.0110715,0.0110567,-8.54278e-05
0.0110843,0.0110696,-8.55268e-05
0.0110113,0.0109966,-8.49631e-05
0.0109824,0.0109678,-8.47407e-05
0.0110893,0.0110745,-8.55653e-05
0.0110853,0.0110706,-8.55347e-05
0.0109866,0.010972,-8.4773e-05
0.0110066,0.0109919,-8.49268e-05
0.0110715,0.0110567,-8.54278e-05
0.0110843,0.0110696,-8.55268e-05
0.0110113,0.0109966,-8.49631e-05
0.0109824,0.0109678,-8.47407e-05
0.0110893,0.0110745,-8.55653e-05
0.0110853,0.0110706,-8.55347e-05
0.0109866,0.010972,-8.4773e-05
0.0110066,0.0109919,-8.49268e-05
0.0111027,0.0110879,-8.56687e-05
0.0110595,0.0110448,-8.53355e-05
0.0110494,0.0110346,-8.5257e-05
0.011019,0.0110043,-8.50228e-05
0.0110562,0.0110415,-8.53096e-05
0.0111081,0.0110933,-8.57103e-05
0.0109477,0.0109331,-8.44726e-05
0.0109693,0.0109546,-8.4639e-05
0.0111027,0.0110879,-8.56687e-05
0.0110595,0.0110448,-8.53355e-05
0.0110494,0.0110346,-8.5257e-05
0.011019,0.0110043,-8.50228e-05
0.0110562,0.0110414,-8.53096e-05
0.0111081,0.0110933,-8.57103e-05
0.0109477,0.0109331,-8.44726e-05
0.0109693,0.0109546,-8.4639e-05
0.0109089,0.0108944,-8.41735e-05
0.0110896,0.0110748,-8.55676e-05
0.011095,0.0110802,-8.5609e-05
0.0111045,0.0110897,-8.56825e-05
0.0110682,0.0110535,-8.54027e-05
0.0108789,0.0108644,-8.39417e-05
