mx,my,mz
0.0130028,0.037743,0.0135479
0.00913205,0.0417834,0.00259057
0.015471,0.0351562,0.020584
0.00792471,0.0430526,-0.000884954
0.0151859,0.0354489,0.019808
0.00964431,0.0412574,0.00399065
0.0123627,0.0384003,0.0118023
0.041455,0.0166497,-0.00430678
0.0375814,0.0206894,-0.0152551
0.0439199,0.014079,0.00273124
0.0363638,0.0219556,-0.0187255
0.0436389,0.0143737,0.00195509
0.0380904,0.0201566,-0.0138574
0.0408219,0.0173133,-0.00605125
0.0076686,0.0416956,0.016895
0.00380202,0.0457329,0.00594564
0.010135,0.0391077,0.0239246
0.00259761,0.0470016,0.0024722
0.00984941,0.0393997,0.0231492
0.00431442,0.0452085,0.00734494
0.00702781,0.0423511,0.0151507
0.040107,0.0176498,-0.00346318
0.0362326,0.02169,-0.0144139
0.0425726,0.0150781,0.00357603
0.0350153,0.0229565,-0.0178852
0.0422914,0.0153728,0.00279974
0.0367419,0.0211574,-0.0130159
0.0394734,0.0183131,-0.00520802
0.0154371,0.0359381,0.0120276
0.0115653,0.0399802,0.00106765
0.0179055,0.0333516,0.0190659
0.0103569,0.0412497,-0.00240849
0.0176207,0.0336446,0.0182896
0.0120774,0.0394534,0.00246795
0.0147974,0.0365962,0.0102815
0.0274491,0.0270353,0.00448404
0.0235728,0.0310791,-0.00647955
0.0299182,0.0244545,0.011528
0.0223591,0.032348,-0.00995584
0.0296349,0.0247485,0.0107512
0.024084,0.0305491,-0.00507933
0.0268118,0.0276963,0.00273726
0.0304874,0.0247817,0.00258424
0.0266116,0.0288259,-0.00837776
0.0329557,0.0222023,0.00962806
0.0253971,0.0300946,-0.0118533
0.0326729,0.0224966,0.00885124
0.0271223,0.0282951,-0.00697788
0.029851,0.0254435,0.000837688
