mx,my,mz
0.0290512,-0.0109993,0.167087
-0.0227211,0.00860262,-0.13068
0.0224488,-0.00849951,0.129114
-0.0288792,0.0109342,-0.166098
0.0325029,-0.0123062,0.18694
-0.0346308,0.0131118,-0.199178
0.0330903,-0.0125286,0.190318
-0.02781,0.0105293,-0.159948
0.0164694,-0.00623559,0.0947231
-0.000104089,3.94098e-05,-0.000598663
-0.0162662,0.00615867,-0.0935545
0.027695,-0.0104858,0.159287
-0.0330719,0.0125216,-0.190212
0.0346829,-0.0131315,0.199477
-0.0326621,0.0123664,-0.187855
-0.0191078,0.00723455,-0.109898
0.0144082,-0.00545521,0.0828685
-0.0115589,0.00437638,-0.0664804
0.0260965,-0.0098806,0.150093
-0.0347998,0.0131758,-0.20015
0.0384628,-0.0145627,0.221218
-0.0401312,0.0151944,-0.230814
0.0376012,-0.0142365,0.216262
-0.0320236,0.0121247,-0.184183
0.0205839,-0.00779342,0.118388
-0.00269197,0.00101923,-0.0154828
-0.0111999,0.00424047,-0.0644157
0.0197132,-0.00746377,0.11338
-0.0231038,0.00874751,-0.132881
0.0226633,-0.00858071,0.130347
0.0031588,-0.00119598,0.0181677
0.000948045,-0.000358947,0.00545266
-0.00369475,0.0013989,-0.0212502
-0.00172366,0.000652609,-0.0099136
0.0254496,-0.00963567,0.146373
-0.0364131,0.0137866,-0.209429
0.0396281,-0.0150039,0.22792
-0.041729,0.0157993,-0.240003
0.0402198,-0.0152279,0.231323
-0.0340441,0.0128897,-0.195804
0.0233221,-0.00883016,0.134136
-0.0079271,0.00300134,-0.0455925
-0.00219519,0.000831137,-0.0126256
0.0067571,-0.00255836,0.0388633
-0.00668257,0.00253014,-0.0384346
0.0141718,-0.0053657,0.0815088
-0.0177627,0.00672529,-0.102162
0.017712,-0.00670607,0.10187
-0.0152444,0.00577181,-0.087678
0.00355411,-0.00134565,0.0204414
0.0223294,-0.0084543,0.128427
-0.0356024,0.0134797,-0.204766
0.0415368,-0.0157265,0.238897
-0.0421408,0.0159552,-0.242371
0.0411319,-0.0155733,0.236569
-0.0362317,0.013718,-0.208386
0.0282122,-0.0106816,0.162262
-0.0173105,0.00655407,-0.0995611
0.011614,-0.00439728,0.0667978
-0.0115442,0.00437083,-0.066396
-0.0295578,0.0111911,-0.170001
0.0301049,-0.0113982,0.173147
-0.0300999,0.0113963,-0.173119
0.0258818,-0.00979931,0.148859
-0.0205108,0.00776575,-0.117967
0.00658106,-0.0024917,0.0378508
0.025204,-0.00954267,0.14496
-0.036726,0.0139051,-0.211229
0.0442718,-0.0167621,0.254628
-0.0443054,0.0167748,-0.254821
0.0422641,-0.0160019,0.243081
-0.0389243,0.0147374,-0.223872
0.0345942,-0.013098,0.198967
-0.0294345,0.0111444,-0.169291
0.028098,-0.0106384,0.161605
0.0355389,-0.0134557,0.204401
-0.0351421,0.0133054,-0.202119
0.0319095,-0.0120815,0.183527
-0.032025,0.0121252,-0.184191
0.024949,-0.00944612,0.143493
-0.0141248,0.00534789,-0.0812383
0.000576993,-0.00021846,0.00331856
0.038365,-0.0145256,0.220655
-0.045276,0.0171423,-0.260404
0.0457538,-0.0173232,0.263152
-0.0447993,0.0169618,-0.257662
0.043243,-0.0163725,0.248711
-0.0410221,0.0155317,-0.235937
0.0391742,-0.0148321,0.22531
-0.0369206,0.0139788,-0.212348
-0.0298864,0.0113155,-0.171891
0.0213302,-0.00807599,0.12268
-0.0274609,0.0103972,-0.15794
0.0263187,-0.00996471,0.151371
-0.0209485,0.00793148,-0.120485
0.00993327,-0.00376091,0.0571309
0.0211351,-0.00800213,0.121558
-0.0354941,0.0134387,-0.204144
0.0450985,-0.0170751,0.259383
-0.0465602,0.0176285,-0.26779
0.0456807,-0.0172955,0.262731
-0.0440447,0.0166761,-0.253322
0.0422515,-0.0159971,0.243008
-0.0390102,0.0147699,-0.224366
0.0346828,-0.0131315,0.199477
0.000873497,-0.000330721,0.00502389
-0.00661402,0.00250418,-0.0380403
0.0118986,-0.004505,0.0684343
-0.0140567,0.00532212,-0.0808469
0.00927007,-0.00350981,0.0533166
0.0190961,-0.00723012,0.109831
-0.0329216,0.0124647,-0.189348
0.0401923,-0.0152175,0.231165
-0.0444571,0.0168322,-0.255694
0.0464326,-0.0175802,0.267056
-0.0456134,0.01727,-0.262344
0.0432595,-0.0163788,0.248806
-0.0392921,0.0148767,-0.225988
0.0333456,-0.0126252,0.191786
-0.0227283,0.00860534,-0.130721
0.0140397,-0.00531567,0.0807489
-0.0119134,0.0045106,-0.0685193
0.00672322,-0.00254553,0.0386684
-0.000693506,0.000262573,-0.00398868
0.0220162,-0.00833573,0.126626
-0.0329591,0.0124789,-0.189563
0.038974,-0.0147562,0.224158
-0.0430883,0.016314,-0.247821
0.0455215,-0.0172352,0.261815
-0.046424,0.0175769,-0.267006
0.0445378,-0.0168628,0.256158
-0.0404943,0.0153319,-0.232902
0.0333097,-0.0126116,0.19158
-0.0198967,0.00753325,-0.114436
-0.00899313,0.00340496,-0.0517237
-0.0262036,0.00992114,-0.150709
0.0274904,-0.0104083,0.15811
-0.0212736,0.00805454,-0.122354
0.0293979,-0.0111306,0.169081
-0.0343575,0.0130084,-0.197606
0.0386831,-0.0146461,0.222485
-0.0420705,0.0159286,-0.241967
0.0439282,-0.016632,0.252652
-0.0456107,0.017269,-0.262328
0.0465473,-0.0176236,0.267716
-0.0451486,0.017094,-0.259671
0.0357241,-0.0135258,0.205466
-0.0219453,0.00830889,-0.126218
-0.00964468,0.00365164,-0.0554711
0.0208412,-0.00789085,0.119868
0.0319561,-0.0120991,0.183795
-0.0318317,0.012052,-0.183079
0.0348971,-0.0132126,0.200709
-0.0353446,0.0133821,-0.203284
0.0366194,-0.0138647,0.210615
-0.0389854,0.0147605,-0.224223
0.0408789,-0.0154775,0.235114
-0.043151,0.0163377,-0.248182
0.0447513,-0.0169436,0.257386
-0.0457304,0.0173143,-0.263017
0.0453312,-0.0171632,0.260721
-0.0385548,0.0145975,-0.221747
-0.000229051,8.67225e-05,-0.00131738
0.0139722,-0.0052901,0.0803605
-0.0247274,0.00936222,-0.142219
-0.0257509,0.00974975,-0.148106
0.0299618,-0.0113441,0.172324
-0.0299893,0.0113545,-0.172483
0.0294019,-0.0111321,0.169104
-0.0279817,0.0105944,-0.160936
0.0292546,-0.0110763,0.168257
-0.0344502,0.0130434,-0.198139
0.0388314,-0.0147022,0.223338
-0.0422,0.0159776,-0.242712
0.0442835,-0.0167665,0.254695
-0.0442959,0.0167712,-0.254767
0.0368997,-0.0139709,0.212228
-0.0260607,0.00986702,-0.149887
-0.00621594,0.00235347,-0.0357508
0.020354,-0.00770638,0.117065
0.0151366,-0.00573098,0.0870577
