mx,my,mz
0.0173504,-0.0165016,-0.208917
-0.0109009,0.0103677,0.131259
0.00136028,-0.00129374,-0.0163792
0.00861088,-0.00818965,-0.103684
-0.0161211,0.0153325,0.194115
0.017765,-0.016896,-0.21391
-0.0186416,0.0177296,0.224464
0.0170148,-0.0161825,-0.204876
-0.0149081,0.0141788,0.179509
0.0100627,-0.00957049,-0.121166
-0.00175047,0.00166484,0.0210775
0.00189364,-0.00180101,-0.0228015
-0.0127501,0.0121264,0.153525
0.0174845,-0.0166292,-0.210532
-0.0191626,0.0182252,0.230738
-0.0136163,0.0129503,0.163955
0.00442742,-0.00421084,-0.0533109
0.00561798,-0.00534316,-0.0676465
-0.0145192,0.0138089,0.174826
0.0185048,-0.0175996,-0.222818
-0.0189335,0.0180073,0.227979
0.0159932,-0.0152108,-0.192575
-0.0173365,0.0164885,0.208751
0.0154135,-0.0146595,-0.185595
-0.0163462,0.0155465,0.196825
0.013722,-0.0130507,-0.165227
-0.0135792,0.0129149,0.163508
0.0169532,-0.0161239,-0.204135
-0.0190195,0.0180891,0.229016
0.0184095,-0.0175089,-0.22167
0.00736328,-0.00700308,-0.0886618
0.00263481,-0.00250592,-0.031726
-0.0122868,0.0116858,0.147947
0.0179604,-0.0170818,-0.216262
-0.0191399,0.0182036,0.230465
0.0171211,-0.0162836,-0.206157
-0.0132158,0.0125693,0.159133
0.00402122,-0.00382451,-0.0484198
-0.0132878,0.0126378,0.159999
0.0150543,-0.0143178,-0.181269
-0.0172025,0.016361,0.207137
0.0183145,-0.0174186,-0.220526
-0.0181276,0.0172409,0.218276
0.0186941,-0.0177796,-0.225097
-0.0154673,0.0147107,0.186243
-0.000540385,0.00051395,0.00650681
-0.00922999,0.00877847,0.111139
0.0163462,-0.0155466,-0.196825
-0.0189454,0.0180187,0.228123
0.0177084,-0.0168422,-0.213228
-0.0128114,0.0121847,0.154263
0.000491103,-0.000467079,-0.0059134
0.00190215,-0.0018091,-0.0229039
-0.00151286,0.00143885,0.0182164
-0.00981022,0.00933031,0.118125
0.0148311,-0.0141056,-0.178582
-0.0173653,0.0165158,0.209097
0.0180522,-0.0171691,-0.217368
-0.0160691,0.015283,0.193489
0.0104609,-0.00994919,-0.125961
-0.0053751,0.00511216,0.064722
0.0134247,-0.012768,-0.161648
-0.0177319,0.0168645,0.213511
0.0177726,-0.0169032,-0.214001
-0.0135178,0.0128566,0.162769
4.84688e-05,-4.60977e-05,-0.000583616
