mx,my,mz
-0.0347344,0.0274694,-0.146094
0.0172625,-0.0136465,0.0725862
-0.00467243,0.00368433,-0.0196021
-0.00272659,0.00216787,-0.011533
0.00563748,-0.00446403,0.0237529
-0.0068189,0.00538593,-0.0286609
0.00663226,-0.00523113,0.0278515
-0.00539207,0.00422249,-0.0225035
0.00425788,-0.00331417,0.0176537
-0.00439355,0.00345749,-0.0183733
0.00362834,-0.00286149,0.0152131
-0.00417852,0.00330647,-0.0175915
0.0084323,-0.00667423,0.0355113
-0.0178262,0.0141023,-0.0750189
0.0343031,-0.0271294,0.144293
0.0173464,-0.0137144,0.07293
-0.00292844,0.0023044,-0.0122558
-0.00844673,0.00669866,-0.0356278
0.0155472,-0.012314,0.065505
-0.0196381,0.0155423,-0.0826824
0.0223125,-0.0176438,0.0938565
-0.0217893,0.0172173,-0.0916268
0.0156607,-0.0123489,0.0658055
-0.0146527,0.0115138,-0.0613449
0.0188873,-0.0148902,0.0792142
-0.0166024,0.0131067,-0.0697122
0.015504,-0.0122538,0.0651998
-0.0193953,0.015338,-0.0816069
0.0326135,-0.0257922,0.137191
-0.0336801,0.026636,-0.141651
-0.00557687,0.00440133,-0.0234011
-0.00772797,0.00613018,-0.0325975
0.0186156,-0.0147459,0.0784207
-0.0265268,0.0209997,-0.111692
0.0320441,-0.0253557,0.134868
-0.0331653,0.0262307,-0.139538
0.0248486,-0.0196387,0.104532
-0.0142305,0.0112246,-0.0598406
0.0133995,-0.0105325,0.0561622
-0.0208752,0.016454,-0.0876003
0.025657,-0.0202596,0.107778
-0.0233983,0.0184964,-0.0983934
0.0285089,-0.0225444,0.11992
-0.0308614,0.0244073,-0.129791
0.0188258,-0.0148866,0.0791477
-0.000684734,0.000551198,-0.00292891
0.0138748,-0.0109922,0.058442
-0.0256169,0.020281,-0.107847
0.0348527,-0.0275809,0.146684
-0.0381276,0.0301644,-0.160437
0.0295589,-0.0233852,0.124413
-0.0137057,0.0108415,-0.0577378
0.00642462,-0.005068,0.0270519
-0.00475117,0.00372328,-0.0199075
0.00987094,-0.00776302,0.0413841
-0.0194967,0.015388,-0.0818994
0.0279979,-0.0221344,0.117737
-0.0280666,0.0221997,-0.118051
0.0204547,-0.0161804,0.0860223
-0.0119666,0.00946427,-0.0503094
0.00288656,-0.00228659,0.0121515
-0.0171285,0.0135563,-0.0720765
0.0305035,-0.0241379,0.128355
-0.0375027,0.0296713,-0.157789
0.0305936,-0.0242109,0.128757
-0.0124511,0.00987028,-0.0525139
-0.000129113,8.50929e-05,-0.000412848
0.00696831,-0.00550609,0.0292412
-0.00916682,0.00725663,-0.0385441
0.00766792,-0.00607913,0.0322797
0.0016603,-0.00130312,0.00696167
-0.0187076,0.0148019,-0.0787102
0.0262353,-0.0207638,0.110406
-0.0211706,0.0167559,-0.0891066
0.0100378,-0.00794575,0.0422471
-0.00335363,0.00264564,-0.014054
0.0193024,-0.0152615,0.0811506
-0.0311998,0.0246785,-0.131217
0.028947,-0.0229061,0.121773
-0.0126139,0.0100015,-0.0531531
-0.00208995,0.00162255,-0.00863982
0.0134607,-0.0106219,0.0564854
-0.0208474,0.0164759,-0.0876137
0.0254115,-0.0200964,0.106867
-0.02317,0.0183263,-0.0974582
0.0123337,-0.0097502,0.0518756
0.00497501,-0.00396065,0.0210031
-0.0220606,0.0174934,-0.0929602
0.0232273,-0.0184106,0.0979012
-0.0123494,0.00979263,-0.0520907
0.00295278,-0.00231636,0.0122982
-0.0181412,0.014338,-0.0761961
0.0230452,-0.0182218,0.0968194
-0.0140674,0.0111361,-0.0591349
0.000961028,-0.000780795,0.00409595
0.0126076,-0.00994674,0.0529234
-0.0244085,0.0192853,-0.102574
0.0342287,-0.0270623,0.143929
-0.037217,0.0294322,-0.156532
0.0315097,-0.0249197,0.132539
-0.0177854,0.0140617,-0.0748152
0.00085138,-0.000651183,0.00353863
0.0122905,-0.00977204,0.0518503
-0.0188754,0.0149898,-0.0796251
0.012914,-0.0102643,0.0545625
-0.0018263,0.00140133,-0.00744296
0.0138338,-0.0109147,0.0579398
-0.0136388,0.010769,-0.0571302
0.00822726,-0.00650311,0.0344761
0.00469128,-0.0037018,0.0197436
-0.0188803,0.0149197,-0.0793731
0.0330784,-0.0261525,0.139099
-0.0412323,0.0326064,-0.173418
0.0406154,-0.0321224,0.170843
-0.0312342,0.0247061,-0.131406
0.0161956,-0.0128116,0.0681652
-0.00180453,0.0014164,-0.00760139
-0.0101072,0.0080314,-0.0425855
0.0136006,-0.0108162,0.057374
-0.011687,0.00930195,-0.0493743
0.000774009,-0.000572665,0.00305792
-0.0143019,0.0112522,-0.0597906
0.0156036,-0.012294,0.0652699
-0.00777363,0.00612351,-0.0324597
-0.00561503,0.00444277,-0.0236892
0.0221976,-0.0175525,0.093374
-0.0349252,0.0276191,-0.146896
0.0394452,-0.0311967,0.165918
-0.0352187,0.0278606,-0.148174
0.0241748,-0.0191345,0.101771
-0.0115063,0.00911509,-0.0485018
-0.00222787,0.00175894,-0.00929009
0.0141634,-0.0112147,0.0595366
-0.0203742,0.0161405,-0.0857279
0.0139168,-0.0110338,0.0586129
-0.000647577,0.000498027,-0.00267234
0.0163209,-0.0128675,0.0684497
-0.0228765,0.0180487,-0.0959534
0.0155922,-0.0122982,0.0653248
0.00245273,-0.00195032,0.0104276
-0.0186046,0.0147138,-0.0782686
0.0281081,-0.0222294,0.118221
-0.0289902,0.0229314,-0.121949
0.0231136,-0.0182951,0.097291
-0.0145164,0.0115052,-0.0611843
0.00235323,-0.00188645,0.010048
0.0122156,-0.00964709,0.0512586
-0.0273026,0.021594,-0.114783
0.0284551,-0.0225115,0.119685
-0.0156569,0.0123931,-0.0658892
0.000395737,-0.000309458,0.00165447
-0.0133747,0.0105631,-0.0561772
0.0240393,-0.0189905,0.101
-0.0237121,0.0187343,-0.099602
0.00936771,-0.00740283,0.0393499
0.00660189,-0.00521917,0.0277332
-0.0135482,0.0107134,-0.0569426
0.0133281,-0.010546,0.0560532
-0.00982515,0.00778684,-0.0413803
0.00175398,-0.00141427,0.00748991
0.0115307,-0.00909182,0.0483648
-0.0295862,0.0233852,-0.124357
0.0362941,-0.0286965,0.152601
-0.0283014,0.0223762,-0.118987
0.0141378,-0.0111808,0.059447
-0.00185319,0.00147186,-0.0078253
0.0137051,-0.0108397,0.0576236
-0.0217443,0.0171948,-0.0914271
0.0285623,-0.0225851,0.120104
-0.0242478,0.019181,-0.102026
0.0117505,-0.00931177,0.0495817
-0.0035556,0.00282875,-0.0151244
0.00100483,-0.000800129,0.00433558
-0.00388864,0.00306472,-0.0163781
