mx,my,mz
-0.192905,0.179815,-0.10717
0.192906,-0.179813,0.10717
-0.192908,0.179811,-0.107171
0.192908,-0.17981,0.107173
-0.192907,0.17981,-0.107175
0.192906,-0.179811,0.107175
-0.192904,0.179813,-0.107175
0.192903,-0.179815,0.107174
-0.192903,0.179816,-0.107172
0.192903,-0.179816,0.107171
0.192905,-0.179813,0.107172
-0.192907,0.179811,-0.107172
0.192908,-0.179809,0.107173
-0.192909,0.179808,-0.107175
0.192908,-0.179808,0.107177
-0.192907,0.179808,-0.107177
0.192905,-0.17981,0.107177
-0.192904,0.179813,-0.107176
0.192903,-0.179814,0.107174
-0.192904,0.179814,-0.107173
-0.192905,0.179812,-0.107175
0.192907,-0.17981,0.107175
-0.192908,0.179808,-0.107176
0.192909,-0.179806,0.107178
-0.192908,0.179806,-0.107179
0.192907,-0.179807,0.10718
-0.192905,0.179809,-0.10718
0.192904,-0.179811,0.107179
-0.192903,0.179813,-0.107177
0.192904,-0.179813,0.107176
0.192904,-0.179812,0.107178
-0.192905,0.17981,-0.107178
0.192907,-0.179808,0.107179
-0.192907,0.179806,-0.107181
0.192907,-0.179806,0.107182
-0.192905,0.179807,-0.107183
0.192904,-0.179809,0.107183
-0.192902,0.179811,-0.107182
0.192902,-0.179812,0.10718
-0.192902,0.179813,-0.107179
-0.192902,0.179812,-0.107179
0.192904,-0.17981,0.10718
-0.192905,0.179808,-0.107181
0.192906,-0.179807,0.107182
-0.192905,0.179807,-0.107184
0.192903,-0.179808,0.107185
-0.192902,0.17981,-0.107184
0.1929,-0.179812,0.107183
-0.1929,0.179813,-0.107182
0.192901,-0.179814,0.10718
0.192901,-0.179814,0.107179
-0.192902,0.179812,-0.107179
0.192904,-0.17981,0.10718
-0.192904,0.179809,-0.107182
0.192903,-0.179809,0.107184
-0.192902,0.17981,-0.107184
0.1929,-0.179812,0.107184
-0.192899,0.179814,-0.107183
0.192898,-0.179815,0.107182
-0.192899,0.179815,-0.10718
-0.1929,0.179816,-0.107177
0.192902,-0.179814,0.107177
-0.192903,0.179812,-0.107178
0.192903,-0.179811,0.10718
-0.192902,0.179811,-0.107181
0.192901,-0.179812,0.107182
-0.192899,0.179814,-0.107182
0.192898,-0.179816,0.107181
-0.192897,0.179817,-0.10718
0.192898,-0.179817,0.107178
0.1929,-0.179817,0.107174
-0.192902,0.179815,-0.107174
0.192903,-0.179813,0.107176
-0.192904,0.179812,-0.107177
0.192903,-0.179812,0.107179
-0.192901,0.179813,-0.107179
0.192899,-0.179815,0.107179
-0.192898,0.179817,-0.107178
0.192898,-0.179819,0.107177
-0.192899,0.179819,-0.107175
-0.192901,0.179818,-0.107171
0.192903,-0.179816,0.107172
-0.192904,0.179814,-0.107173
0.192905,-0.179813,0.107174
-0.192904,0.179812,-0.107176
0.192902,-0.179814,0.107177
-0.192901,0.179816,-0.107176
0.1929,-0.179818,0.107175
-0.192899,0.179819,-0.107174
0.1929,-0.179819,0.107172
0.192903,-0.179817,0.10717
-0.192905,0.179815,-0.10717
0.192906,-0.179813,0.107171
-0.192906,0.179812,-0.107173
0.192906,-0.179811,0.107174
-0.192904,0.179813,-0.107175
0.192903,-0.179814,0.107175
-0.192901,0.179817,-0.107174
0.192901,-0.179818,0.107172
-0.192902,0.179818,-0.107171
