mx,my,mz
0.173109,-0.0708648,0.193197
-0.185854,0.0761348,-0.186977
0.193672,-0.0793714,0.181657
-0.195664,0.0801967,-0.180092
0.191153,-0.0783337,0.181354
-0.185135,0.0758554,-0.180451
0.178584,-0.0731675,0.175573
-0.166188,0.0680887,-0.163275
0.148291,-0.0607739,0.138856
-0.104956,0.0430519,-0.0836264
0.00903785,-0.00374523,-0.00752767
0.0575447,-0.0233978,0.12584
-0.102856,0.0419387,-0.179526
0.133371,-0.054479,0.194783
-0.156475,0.0639968,-0.197409
-0.153521,0.062772,-0.20009
0.16613,-0.0679685,0.200597
-0.173404,0.0709658,-0.201132
0.174785,-0.0715311,0.202785
-0.173633,0.0710533,-0.203862
0.171319,-0.0701004,0.20351
-0.167365,0.0684775,-0.200673
0.161974,-0.0662729,0.193856
-0.153033,0.0626266,-0.178378
0.139314,-0.0570466,0.149212
-0.0978272,0.0400906,-0.092289
0.00409883,-0.00169853,-0.00341394
0.0593286,-0.024132,0.126296
-0.104914,0.04279,-0.178381
0.133371,-0.054479,0.194783
0.128725,-0.0525535,0.198662
-0.145438,0.0594193,-0.208036
0.153411,-0.062692,0.213453
-0.156644,0.0640152,-0.217147
0.157036,-0.0641712,0.219398
-0.156082,0.0637757,-0.220193
0.154168,-0.0629895,0.219208
-0.151691,0.0619794,-0.214885
0.148883,-0.0608467,0.205167
-0.144768,0.0592016,-0.185299
0.134262,-0.0549529,0.153368
-0.0977792,0.0400657,-0.0942704
0.00495829,-0.00205468,-0.00412978
0.0593286,-0.024132,0.126296
-0.102856,0.0419387,-0.179526
-0.0978503,0.0398642,-0.183748
0.120426,-0.0491147,0.205536
-0.131983,0.0538446,-0.218836
0.136702,-0.0557709,0.226212
-0.13823,0.0563882,-0.231071
0.137953,-0.0562677,0.23358
-0.136696,0.0557472,-0.23451
0.135571,-0.055288,0.232643
-0.13695,0.0558765,-0.224902
0.139715,-0.0570507,0.211589
-0.140113,0.0572729,-0.189167
0.132713,-0.0543096,0.155227
-0.0977792,0.0400657,-0.0942704
0.00409883,-0.00169853,-0.00341394
0.0575447,-0.0233978,0.12584
0.0479794,-0.019441,0.131083
-0.0862995,0.035085,-0.19049
0.103564,-0.042138,0.215435
-0.111395,0.0453248,-0.231535
0.114085,-0.0464126,0.239629
-0.113356,0.0460953,-0.246151
0.111076,-0.045144,0.250546
-0.112984,0.0459348,-0.248862
0.119736,-0.0487361,0.242046
-0.128552,0.0524005,-0.230309
0.136564,-0.0557454,0.213994
-0.140113,0.0572729,-0.189167
0.134262,-0.0549529,0.153368
-0.0978272,0.0400906,-0.092289
0.00903785,-0.00374523,-0.00752767
0.0116645,-0.00483369,-0.00971541
0.0301022,-0.0120505,0.139118
-0.0629907,0.0254438,-0.20297
0.0751153,-0.0303744,0.229237
-0.0790745,0.0319588,-0.247742
0.0743997,-0.0299943,0.262201
-0.0754657,0.030423,-0.26637
0.0852802,-0.0344769,0.263298
-0.0994302,0.0403299,-0.255664
0.114559,-0.0465942,0.244954
-0.128552,0.0524005,-0.230309
0.139715,-0.0570507,0.211589
-0.144768,0.0592016,-0.185299
0.139314,-0.0570466,0.149212
-0.104956,0.0430519,-0.0836264
-0.116704,0.0479379,-0.0669865
0.0304752,-0.0126287,-0.0253829
-0.0059831,0.00288015,0.160308
-0.023528,0.00913087,-0.220293
0.017058,-0.00635672,0.261734
-0.0180447,0.00672814,-0.275433
0.0336426,-0.0131531,0.277437
-0.0548625,0.021911,-0.27352
0.0774069,-0.0312236,0.266269
-0.0994302,0.0403299,-0.255664
0.119736,-0.0487361,0.242046
