20,0.95,-789.447,-1.97362,0.0797583,0.000349854,1e-06,3,924,3.03333e-06,3.03333e-06,9.97017e-07,9.97017e-07
20,0.9,-850.887,-2.12722,0.0703126,0.000590767,1e-06,3,2404,9.97436e-07,1.03363e-06,1.95857e-06,1.95857e-06
20,0.85,-915.515,-2.28879,0.0552458,0.000515011,1e-06,3,805,9.95279e-07,9.91435e-07,1.12987e-06,1.12987e-06
20,0.82,-954.144,-2.38536,0.0503078,0.000171952,1e-06,3,776,9.97441e-07,1.04471e-06,2.3097e-06,2.3097e-06
20,0.900003,-841.629,-2.10407,0.0403707,0.000991131,0.1,3,3454,9.85185e-07,9.97103e-07,1.00907e-06,1.00907e-06
20,0.820003,-892.88,-2.2322,0.0089642,3.76695e-06,0.2,3,5000,1.77302e-05,1.77312e-05,2.30515e-05,2.30515e-05
20,0.820005,-933.665,-2.33416,0.0263902,0.00267084,0.1,3,1837,1.18242e-06,1.15607e-06,9.95915e-07,9.95915e-07
