mx,my,mz
1.30425e-05,1.83911e-05,0.000108024
-1.30522e-05,-1.83957e-05,-0.000108033
1.30466e-05,1.83901e-05,0.000108035
-1.30494e-05,-1.839e-05,-0.000108039
-1.30441e-05,-1.83918e-05,-0.000108034
1.30515e-05,1.8388e-05,0.000108033
-1.30469e-05,-1.83936e-05,-0.000108043
1.30501e-05,1.83877e-05,0.000108041
1.30466e-05,1.83901e-05,0.000108035
-1.30494e-05,-1.839e-05,-0.000108039
1.30425e-05,1.83911e-05,0.000108024
-1.30522e-05,-1.83957e-05,-0.000108033
-1.30469e-05,-1.83936e-05,-0.000108043
1.30501e-05,1.83877e-05,0.000108041
-1.30441e-05,-1.83918e-05,-0.000108034
1.30515e-05,1.8388e-05,0.000108033
