mx,my,mz
-4.61656e-06,5.27635e-06,4.86061e-06
4.62307e-06,-5.27032e-06,-4.86672e-06
-4.62136e-06,5.27682e-06,4.87277e-06
4.63053e-06,-5.26969e-06,-4.86784e-06
4.62069e-06,-5.27521e-06,-4.86544e-06
-4.61802e-06,5.27095e-06,4.86706e-06
4.61462e-06,-5.26924e-06,-4.86307e-06
-4.61456e-06,5.27038e-06,4.85868e-06
-4.61726e-06,5.27196e-06,4.87011e-06
4.61809e-06,-5.26552e-06,-4.86692e-06
-4.60485e-06,5.27175e-06,4.8578e-06
4.61981e-06,-5.26508e-06,-4.86218e-06
4.61758e-06,-5.27015e-06,-4.86254e-06
-4.60908e-06,5.272e-06,4.85988e-06
4.616e-06,-5.27653e-06,-4.86472e-06
-4.62185e-06,5.27155e-06,4.86467e-06
