mx,my,mz
-2.07457e-05,1.83685e-05,-1.58387e-05
2.07512e-05,-1.83719e-05,1.58401e-05
-2.07461e-05,1.83729e-05,-1.58488e-05
2.07492e-05,-1.83595e-05,1.58517e-05
2.07479e-05,-1.83681e-05,1.58388e-05
-2.07477e-05,1.83726e-05,-1.58441e-05
2.07457e-05,-1.83562e-05,1.58491e-05
-2.07461e-05,1.83632e-05,-1.58447e-05
-2.07461e-05,1.83729e-05,-1.58488e-05
2.07492e-05,-1.83595e-05,1.58517e-05
-2.07457e-05,1.83685e-05,-1.58387e-05
2.07512e-05,-1.83719e-05,1.58401e-05
2.07457e-05,-1.83562e-05,1.58491e-05
-2.07461e-05,1.83632e-05,-1.58447e-05
2.07479e-05,-1.83681e-05,1.58388e-05
-2.07477e-05,1.83726e-05,-1.58441e-05
