mx,my,mz
-3.68623e-05,2.77929e-06,4.55815e-06
3.68521e-05,-2.76725e-06,-4.55185e-06
-3.68331e-05,2.75818e-06,4.54519e-06
3.68521e-05,-2.78636e-06,-4.54612e-06
3.68776e-05,-2.82502e-06,-4.53839e-06
-3.68419e-05,2.82224e-06,4.51319e-06
3.68514e-05,-2.8109e-06,-4.52156e-06
-3.68824e-05,2.84115e-06,4.53832e-06
-3.68826e-05,2.81031e-06,4.53762e-06
3.68759e-05,-2.8218e-06,-4.51024e-06
-3.68473e-05,2.8387e-06,4.51756e-06
3.68643e-05,-2.84026e-06,-4.5405e-06
3.68694e-05,-2.77932e-06,-4.50572e-06
-3.68765e-05,2.79146e-06,4.49447e-06
3.68346e-05,-2.79756e-06,-4.49002e-06
-3.68237e-05,2.81312e-06,4.49527e-06
