mx,my,mz
3.20518e-05,-2.76865e-05,-5.15895e-06
-3.20512e-05,2.77002e-05,5.17397e-06
3.20519e-05,-2.76904e-05,-5.17937e-06
-3.2059e-05,2.76909e-05,5.17391e-06
-3.20309e-05,2.76925e-05,5.17404e-06
3.20374e-05,-2.76952e-05,-5.17852e-06
-3.20481e-05,2.76885e-05,5.19304e-06
3.20436e-05,-2.7685e-05,-5.18249e-06
3.20198e-05,-2.76892e-05,-5.15956e-06
-3.20328e-05,2.7703e-05,5.16946e-06
3.20425e-05,-2.7685e-05,-5.17509e-06
-3.20355e-05,2.76849e-05,5.17481e-06
-3.20458e-05,2.76865e-05,5.17062e-06
3.20472e-05,-2.76968e-05,-5.17579e-06
-3.20516e-05,2.76903e-05,5.18773e-06
3.20517e-05,-2.76791e-05,-5.17672e-06
