mx,my,mz
-0.000111793,-3.73515e-05,2.51778e-05
0.000111793,3.73493e-05,-2.51705e-05
-0.000111792,-3.73459e-05,2.51676e-05
0.000111798,3.73549e-05,-2.5164e-05
0.00011179,3.73513e-05,-2.51706e-05
-0.000111787,-3.73478e-05,2.5172e-05
0.000111795,3.73535e-05,-2.5172e-05
-0.000111794,-3.73457e-05,2.51724e-05
-0.000111792,-3.73459e-05,2.51676e-05
0.000111798,3.73549e-05,-2.5164e-05
-0.000111793,-3.73515e-05,2.51778e-05
0.000111793,3.73493e-05,-2.51705e-05
0.000111795,3.73535e-05,-2.5172e-05
-0.000111794,-3.73457e-05,2.51724e-05
0.00011179,3.73513e-05,-2.51706e-05
-0.000111787,-3.73478e-05,2.5172e-05
