mx,my,mz
9.46032e-05,-0.000200987,9.37584e-06
-9.46055e-05,0.000200983,-9.36565e-06
9.4605e-05,-0.000200983,9.37494e-06
-9.46035e-05,0.000200988,-9.37906e-06
-9.46042e-05,0.00020098,-9.36888e-06
9.46057e-05,-0.000200986,9.37281e-06
-9.45974e-05,0.000200984,-9.36727e-06
9.45993e-05,-0.000200979,9.37452e-06
9.4605e-05,-0.000200983,9.3749e-06
-9.46034e-05,0.000200988,-9.37905e-06
9.46032e-05,-0.000200987,9.37591e-06
-9.46056e-05,0.000200983,-9.3657e-06
-9.45976e-05,0.000200984,-9.36722e-06
9.45994e-05,-0.000200979,9.3745e-06
-9.46043e-05,0.00020098,-9.36895e-06
9.46059e-05,-0.000200986,9.37285e-06
