mx,my,mz
0.00017253,8.79364e-05,-0.000120034
-0.000172529,-8.79382e-05,0.000120038
0.000172526,8.79309e-05,-0.000120034
-0.000172534,-8.7939e-05,0.000120048
-0.00017254,-8.79362e-05,0.000120042
0.000172533,8.794e-05,-0.00012004
-0.00017253,-8.793e-05,0.000120037
0.000172527,8.7936e-05,-0.000120041
0.000172526,8.79309e-05,-0.000120034
-0.000172534,-8.7939e-05,0.000120048
0.00017253,8.79364e-05,-0.000120034
-0.000172529,-8.79382e-05,0.000120038
-0.00017253,-8.793e-05,0.000120037
0.000172527,8.7936e-05,-0.000120041
-0.00017254,-8.79362e-05,0.000120042
0.000172533,8.794e-05,-0.00012004
