mx,my,mz
8.52348e-09,-2.62429e-07,-1.08272e-06
-9.17993e-07,7.50039e-07,1.46671e-06
1.27093e-06,-1.095e-06,-1.2485e-06
-4.73107e-07,1.45445e-06,6.2729e-07
9.885e-07,7.84628e-08,1.66017e-06
1.34482e-07,1.95967e-07,-1.91512e-06
-1.72188e-07,7.95612e-07,1.87063e-06
-3.73011e-08,-6.93781e-07,-1.34444e-06
-6.78685e-07,8.02245e-07,-4.19292e-07
9.22892e-08,-8.77903e-07,7.43451e-07
2.76886e-07,6.68371e-07,-9.97156e-07
8.11364e-08,-1.60916e-07,7.21931e-07
-3.52667e-07,-4.65334e-07,1.00408e-06
1.44679e-06,8.56217e-07,-1.3897e-06
-1.35467e-06,-2.9708e-07,1.37892e-06
1.34838e-06,6.0544e-09,-1.03498e-06
