mx,my,mz
-1.7365e-06,7.48252e-06,4.80214e-06
1.73699e-06,-7.4774e-06,-4.80199e-06
-1.73649e-06,7.4819e-06,4.80656e-06
1.74634e-06,-7.48691e-06,-4.80537e-06
1.73636e-06,-7.4842e-06,-4.80411e-06
-1.72181e-06,7.48487e-06,4.79094e-06
1.73722e-06,-7.47687e-06,-4.80144e-06
-1.73276e-06,7.47917e-06,4.79744e-06
-1.73801e-06,7.48146e-06,4.80622e-06
1.74591e-06,-7.48616e-06,-4.80467e-06
-1.73642e-06,7.48177e-06,4.80165e-06
1.73886e-06,-7.47697e-06,-4.80189e-06
1.73822e-06,-7.47747e-06,-4.80138e-06
-1.73181e-06,7.47947e-06,4.79698e-06
1.73576e-06,-7.48451e-06,-4.8039e-06
-1.72316e-06,7.48547e-06,4.79111e-06
