mx,my,mz
4.39483e-05,-5.66612e-05,-2.00087e-05
-4.39499e-05,5.66602e-05,2.00069e-05
4.39395e-05,-5.66563e-05,-2.00062e-05
-4.39502e-05,5.66634e-05,2.00165e-05
-4.39535e-05,5.66677e-05,2.00098e-05
4.39471e-05,-5.66618e-05,-2.00008e-05
-4.39486e-05,5.66614e-05,2.00141e-05
4.39535e-05,-5.66626e-05,-2.00139e-05
4.39395e-05,-5.66563e-05,-2.00062e-05
-4.39502e-05,5.66634e-05,2.00165e-05
4.39483e-05,-5.66612e-05,-2.00087e-05
-4.39499e-05,5.66602e-05,2.00069e-05
-4.39486e-05,5.66614e-05,2.00141e-05
4.39535e-05,-5.66626e-05,-2.00139e-05
-4.39535e-05,5.66677e-05,2.00098e-05
4.39471e-05,-5.66618e-05,-2.00008e-05
