mx,my,mz
6.21367e-05,-1.16962e-05,-6.22159e-06
-6.21313e-05,1.16954e-05,6.22272e-06
6.21441e-05,-1.16936e-05,-6.22734e-06
-6.21359e-05,1.16976e-05,6.22112e-06
-6.21376e-05,1.17052e-05,6.22634e-06
6.21361e-05,-1.1704e-05,-6.22706e-06
-6.21425e-05,1.17062e-05,6.23195e-06
6.21347e-05,-1.17027e-05,-6.22132e-06
6.21542e-05,-1.17078e-05,-6.21921e-06
-6.21417e-05,1.17135e-05,6.22103e-06
6.21429e-05,-1.17087e-05,-6.21936e-06
-6.21416e-05,1.17062e-05,6.21229e-06
-6.21523e-05,1.17071e-05,6.23148e-06
6.21404e-05,-1.17052e-05,-6.22906e-06
-6.21436e-05,1.17043e-05,6.23184e-06
6.21462e-05,-1.17013e-05,-6.22444e-06
